clean_text,word_count,label,sent_raw,label_auto
hari kerja hari kerja kira orang butuh duit nyangkut apa,10,,"{'label': 'negative', 'score': 0.9970515966415405}",negative
siapa tau menang,3,,"{'label': 'positive', 'score': 0.9999104738235474}",positive
menang admin sekali kali,4,,"{'label': 'neutral', 'score': 0.8717475533485413}",neutral
mudah menang kan admin,4,,"{'label': 'positive', 'score': 0.9999468326568604}",positive
ayo ikut siapa tau untung menang,6,,"{'label': 'positive', 'score': 0.9997895359992981}",positive
jangan lewat ikut giveaway seru,5,,"{'label': 'negative', 'score': 0.9959006905555725}",negative
fitur bayar shopeepaylater minim bunga fitur sat set sekali kalau perlu cepat transaksi coba siapa tau untung,17,,"{'label': 'positive', 'score': 0.8137990236282349}",positive
takut mau pakai shopeepay,4,,"{'label': 'negative', 'score': 0.9998719692230225}",negative
masuk topup jam,3,,"{'label': 'neutral', 'score': 0.9876296520233154}",neutral
kaa,1,,"{'label': 'positive', 'score': 0.9967659711837769}",positive
polow amp,2,,"{'label': 'negative', 'score': 0.9988546371459961}",negative
moga salah satu menang oke admin,6,,"{'label': 'positive', 'score': 0.993160605430603}",positive
yuk yuk menang admin,4,,"{'label': 'neutral', 'score': 0.9982119798660278}",neutral
siapa tau rezeki aamin,4,,"{'label': 'positive', 'score': 0.9967766404151917}",positive
ken menang admin,3,,"{'label': 'positive', 'score': 0.9974157810211182}",positive
suka fitur isi pulsa bayar tagih laku bagai bayar tagih isi token listrik bayar internet hayuk ikut giveawaynya,18,,"{'label': 'neutral', 'score': 0.81354159116745}",neutral
hai kak maaf buat kakak resah kait top shopeepay aku infoin sedang dapat kembang sistem mohon tunggu cek kala jam depan sejak transaksi nanti update hubung sehat selalu kak,29,,"{'label': 'positive', 'score': 0.9990311861038208}",positive
hai kak maaf bikin kakak nyaman kait kendala kakak aku bantu infoin aku detail kendala dana kendala kakak lalu sehat selalu,21,,"{'label': 'positive', 'score': 0.9973260164260864}",positive
suka pakai fitur isi pulsa bayar tagih buat beliin pulsa keluarga bayar internet isi token listrik moga rezeki,18,,"{'label': 'positive', 'score': 0.9995542168617249}",positive
hai kak maaf buat kakak resah kait transfer shopeepay aku infoin sedang dapat kembang sistem mohon tunggu cek kala jam depan sejak transaksi nanti update hubung sehat selalu kak,29,,"{'label': 'positive', 'score': 0.9991586208343506}",positive
kendala lebih estimasi sebut kamu lampir username amp,8,,"{'label': 'neutral', 'score': 0.9998283386230469}",neutral
harus pas topup tuh cegah biar tau kalau maintanence kasi topup banyak malah masuk suruh nunggu pilkada kocak emg,19,,"{'label': 'negative', 'score': 0.9998776912689209}",negative
hai kak maaf kait kendala top shopeepay aku infoin sedang kembang sistem mohon tunggu kak lama jam depan cek kala kendala aku terimakasih sehat selalu kak,26,,"{'label': 'positive', 'score': 0.9992951154708862}",positive
duh ribet kak tau gin aku biarin seabank saldo,9,,"{'label': 'negative', 'score': 0.9998648166656494}",negative
bener kak,2,,"{'label': 'positive', 'score': 0.9999431371688843}",positive
ikut sip admin,3,,"{'label': 'positive', 'score': 0.9999213218688965}",positive
bismillah jadi salah satu menang admin,6,,"{'label': 'positive', 'score': 0.9998072981834412}",positive
okeii admin aku hubungin lewat app shopee moga cepet proses admin soal uang customer aku,15,,"{'label': 'neutral', 'score': 0.9275890588760376}",neutral
kak kabarin aku sekarang bom masuk,6,,"{'label': 'negative', 'score': 0.999896764755249}",negative
aku mikir gin kak takut suruh jam tuh hari kerja pusing mana topup besar,14,,"{'label': 'negative', 'score': 0.9998383522033691}",negative
fitur suka fitur shopeepay qris buat laku bayar hari mudah cepat aman moga rezeki,14,,"{'label': 'positive', 'score': 0.9998923540115356}",positive
sering pakai fitur shopeepay qris mudah cepat aman perlu bawa banyak uang cash yuk ikut ganya,16,,"{'label': 'positive', 'score': 0.9993129968643188}",positive
hai kak maaf yaa buat nyaman kait kendala kamu alami aku bantu cek infoin detail kendala kendala kakak lalu yaa sehat selalu,22,,"{'label': 'positive', 'score': 0.9574739336967468}",positive
kak maaf kak buat kamu nyaman kait kendala transfer shopeepay kamu alami aku bantu cek lanjut mohon infoin detail kendala kamu lalu social media resmi shopee yaa kak stay safe,30,,"{'label': 'neutral', 'score': 0.9998633861541748}",neutral
kak maaf buat khawatir mhn dian tunggu jam sejak laku top kalau lewat estimasi dana masuk silah hubung aku lalu stay safe,22,,"{'label': 'neutral', 'score': 0.9998435974121094}",neutral
hai kak maaf buat kakak nyaman keluh kakak mimin laku kece mohon infoin detail transaksi lalu kak jaga selalu rahasia data pribadi kakak waspada info kontak mengatasnamakan bni website umum akun,31,,"{'label': 'neutral', 'score': 0.9997679591178894}",neutral
kendala lebih estimasi sebut kamu lampir username amp,8,,"{'label': 'neutral', 'score': 0.9998283386230469}",neutral
kak maaf kait kendala transfer shopeepay terima rekening bank aku infoin sedang jadi kendala sistem shopee aku saran kamu tunggu amp,21,,"{'label': 'neutral', 'score': 0.9997401833534241}",neutral
hai kak maaf buat kakak nyaman keluh kakak mimin laku kece mohon infoin detail transaksi lalu kak jaga selalu rahasia data pribadi kakak waspada info kontak mengatasnamakan bni website umum akun,31,,"{'label': 'neutral', 'score': 0.9997679591178894}",neutral
kak maaf kak buat kamu nyaman kait kendala top shopeepay kamu alami aku bantu cek lanjut mohon infoin detail kendala kamu lalu social media resmi shopee yaa kak stay safe,30,,"{'label': 'neutral', 'score': 0.9998654127120972}",neutral
hai kak maaf bikin kakak nyaman kait kendala kakak aku bantu infoin aku detail kendala dana kendala kakak lalu sehat selalu,21,,"{'label': 'positive', 'score': 0.9973260164260864}",positive
kak maaf kak buat kamu nyaman kait kendala shopeepay kamu alami aku bantu cek lanjut mohon infoin detail kendala kamu lalu social media resmi shopee yaa kak stay safe,29,,"{'label': 'neutral', 'score': 0.9998666048049927}",neutral
hai kak maaf bikin kakak nyaman kait kendala kakak aku bantu infoin aku detail kendala dana kendala kakak lalu sehat selalu,21,,"{'label': 'positive', 'score': 0.9973260164260864}",positive
aku kakkk,2,,"{'label': 'positive', 'score': 0.9999428987503052}",positive
hai kak maaf buat resah kait top shopeepay aku infoin sedang dapat kembang sistem mohon tunggu cek kala jam depan sejak laku transaksi jam kendala aku yaa kakk sehat selalu,30,,"{'label': 'positive', 'score': 0.9995946288108826}",positive
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
masuk aku njir jam,4,,"{'label': 'negative', 'score': 0.9999017715454102}",negative
hai kak maaf kait kendala bayar shopeepay aku infoin sedang kembang sistem mohon tunggu kak lama jam depan cek kala kendala aku terimakasih sehat selalu kak,26,,"{'label': 'positive', 'score': 0.9994930028915405}",positive
hai kak mohon maaf atas ketidaknyamanannya sedang kembang sistem mhn tunggu cek kala jam depan lewat jam kendala silah aku kak stay safe,23,,"{'label': 'neutral', 'score': 0.9998847246170044}",neutral
stop nipu anjeng,3,,"{'label': 'negative', 'score': 0.999907374382019}",negative
hai kak maaf bikin kakak nyaman kait kendala kakak aku bantu infoin aku detail kendala dana kendala kakak lalu sehat selalu,21,,"{'label': 'positive', 'score': 0.9973260164260864}",positive
kendala lebih estimasi sebut kamu lampir username amp,8,,"{'label': 'neutral', 'score': 0.9998283386230469}",neutral
kak maaf kait kendala top shopeepay terima aku infoin sedang jadi kendala sistem shopee aku saran kamu tunggu amp screenshot bukti transaksi lalu kak terimakasih,25,,"{'label': 'neutral', 'score': 0.9998577833175659}",neutral
kak maaf kait kendala bayar gagal bantu kece kamu lampir data username amp,13,,"{'label': 'neutral', 'score': 0.9998142123222351}",neutral
hai kak maaf buat kakak resah kait top shopeepay aku infoin sedang dapat kembang sistem mohon tunggu cek kala jam depan sejak transaksi nanti update hubung sehat selalu kak,29,,"{'label': 'positive', 'score': 0.9990311861038208}",positive
iya masamaaa,2,,"{'label': 'negative', 'score': 0.9998831748962402}",negative
jam saldo kakak terima kakak bantu infoin detail kendala aku kak stay safe,13,,"{'label': 'neutral', 'score': 0.9998728036880493}",neutral
kak maaf atas kendala jadi kendala sistem sedang tangan tim kait aku mohon sedia kakak tunggu jam sejak kakak melakukakan top,21,,"{'label': 'neutral', 'score': 0.9998898506164551}",neutral
klo jem balik nnti otomatis kerefund sih kata chat nantiii,10,,"{'label': 'neutral', 'score': 0.9771469235420227}",neutral
busuk emang,2,,"{'label': 'negative', 'score': 0.9999200105667114}",negative
punya kakak masuk kak,4,,"{'label': 'neutral', 'score': 0.9998843669891357}",neutral
punya alhamdulillah nungguin jam tadi,5,,"{'label': 'neutral', 'score': 0.8978565335273743}",neutral
punya kakak dana masuk,4,,"{'label': 'neutral', 'score': 0.9998828172683716}",neutral
tunggu dulu soal tadi aku jam,6,,"{'label': 'neutral', 'score': 0.9998843669891357}",neutral
anjennkkk,1,,"{'label': 'negative', 'score': 0.9998036026954651}",negative
heh minn upload konten begini mending benerin dulu deh sistem indonesia urgent saldo mbanking potong tidak bisa masuk shopeepay loh,20,,"{'label': 'negative', 'score': 0.9991248250007629}",negative
sama kaa punya aku pending shopeepay seabank seabank shopeepay,9,,"{'label': 'neutral', 'score': 0.8670766949653625}",neutral
bisa orang urgent kamu malah manfaatin situasi,7,,"{'label': 'negative', 'score': 0.9998866319656372}",negative
aku bom masukkaa shopeepay seabank,5,,"{'label': 'neutral', 'score': 0.9998921155929565}",neutral
terus gimana kak dana masuk jadi shopeepay,7,,"{'label': 'neutral', 'score': 0.9998823404312134}",neutral
wkwkk,1,,"{'label': 'negative', 'score': 0.9980796575546265}",negative
bagaimana balasaanya kak jam nii,5,,"{'label': 'negative', 'score': 0.9982957243919373}",negative
coba lapor dichat prioritas upload bukti bayar kak masuk kode referal duh mana aku sedkit top jam masuk,18,,"{'label': 'negative', 'score': 0.9988241791725159}",negative
gatau kak susah dihubungin,4,,"{'label': 'negative', 'score': 0.9998953342437744}",negative
gratisin top spaynya pakai kartu debit hiks,7,,"{'label': 'positive', 'score': 0.6410768628120422}",positive
kak mjb punya dah masuk apa saldo soal aku tadi top shopeepay masuk sekarang,14,,"{'label': 'neutral', 'score': 0.9998821020126343}",neutral
belomm kakk,2,,"{'label': 'negative', 'score': 0.999685525894165}",negative
samaa banget weeh,3,,"{'label': 'positive', 'score': 0.9968486428260803}",positive
aku sama kak sekarang kakak gimana saldo masuk,8,,"{'label': 'neutral', 'score': 0.9995145797729492}",neutral
mun cek admin,3,,"{'label': 'neutral', 'score': 0.9998469352722168}",neutral
entah lama banget shopee,4,,"{'label': 'negative', 'score': 0.9999091625213623}",negative
bakal aman duit masuk masuk sekarang,6,,"{'label': 'positive', 'score': 0.9996378421783447}",positive
masuk kak punya stuck,4,,"{'label': 'negative', 'score': 0.999775230884552}",negative
tolonggggg donggggggggggggggg cepet proses jam bank masuk shopeepay masalahmya nominal gedeeeeeeeeee,11,,"{'label': 'negative', 'score': 0.9990131855010986}",negative
bank apa kak aku nyangkut huhu,6,,"{'label': 'negative', 'score': 0.9998929500579834}",negative
samaaa,1,,"{'label': 'positive', 'score': 0.9998452663421631}",positive
jam kakk huhu sekarang,4,,"{'label': 'negative', 'score': 0.9998512268066406}",negative
halo admin transfer bank jam terima padahal saldo potong,9,,"{'label': 'neutral', 'score': 0.9997479319572449}",neutral
woy bener masa mau komplain top malah sedia balikin duit anjay,11,,"{'label': 'negative', 'score': 0.9999128580093384}",negative
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
awas balik saldo gwa benerin woi shopeepay error gin awas kamu,11,,"{'label': 'negative', 'score': 0.9999094009399414}",negative
kendala pemberitahuan alhasil transfer pending,5,,"{'label': 'negative', 'score': 0.9973723888397217}",negative
kakk berapa lama aku sejamm proses,6,,"{'label': 'negative', 'score': 0.9157299399375916}",negative
kata masuk,2,,"{'label': 'neutral', 'score': 0.9846906065940857}",neutral
error admin seabank masuk saldo,5,,"{'label': 'negative', 'score': 0.9981057643890381}",negative
masuk kak saldo punya jam set masuk,7,,"{'label': 'neutral', 'score': 0.9998950958251953}",neutral
shopeepay cepat baik buat beli tiket pending terus,8,,"{'label': 'positive', 'score': 0.9999324083328247}",positive
sama kak dah tunggu satu jam telfon admin jawab cuman ditinggu baik,12,,"{'label': 'neutral', 'score': 0.9962775111198425}",neutral
aku tadi jam lebihh,4,,"{'label': 'neutral', 'score': 0.8727614879608154}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
urgent nihh,2,,"{'label': 'negative', 'score': 0.9997777342796326}",negative
update sistem mbok pas tengah malam pas orang tidur top jam masuk shopeepay pdhal nau pakai dana terus situ mau ganti rugi,22,,"{'label': 'negative', 'score': 0.9998103976249695}",negative
masuk shopeepay,2,,"{'label': 'neutral', 'score': 0.9998639822006226}",neutral
nunggu berapa lamaa kakk,4,,"{'label': 'negative', 'score': 0.9995947480201721}",negative
yakan emang monyet banget gakbisa dihubungiiii bapuk,7,,"{'label': 'negative', 'score': 0.9999184608459473}",negative
tumben sekali gin woii,4,,"{'label': 'negative', 'score': 0.999901533126831}",negative
aku masuk barusan coba cek kala shopeepay sama seabanknya hehe,10,,"{'label': 'neutral', 'score': 0.9998941421508789}",neutral
haloo kak saldo masuk yaa punya aku stuck huhu,9,,"{'label': 'negative', 'score': 0.996488094329834}",negative
klo malah mau bayar pakai shoppepay potong resto masuk gimana,10,,"{'label': 'negative', 'score': 0.8559094071388245}",negative
habis top shopee terus langsung check out bayar nyata gagal saldo potong gimana shopee jumlah sedikit,16,,"{'label': 'negative', 'score': 0.9965895414352417}",negative
aku top kli masuk cumn,5,,"{'label': 'positive', 'score': 0.9999345541000366}",positive
halo admin tadi mau mesen shopeefood dicancel sistem bayar gatau terus shopeepay balik transaksi dicancel bagaimana,16,,"{'label': 'negative', 'score': 0.6092780232429504}",negative
top shopeepay bca gamasuk anj saldo dah potong gimana duit dikit,11,,"{'label': 'negative', 'score': 0.9997286200523376}",negative
hai kak maaf buat khawatir aku bantu cek kendala kakak lbh lanjut infoin bukti top stay safe,17,,"{'label': 'neutral', 'score': 0.9998210072517395}",neutral
aaa emg brrti error,4,,"{'label': 'negative', 'score': 0.9999164342880249}",negative
hai kak maaf buat resah kait top shopeepay aku infoin sedang dapat kembang sistem mohon tunggu cek kala jam depan sejak laku transaksi jam kendala aku yaa kakk sehat selalu,30,,"{'label': 'positive', 'score': 0.9995946288108826}",positive
nyata cuma sayah top shopeepay masuk cepet resin sistem dongggg,10,,"{'label': 'negative', 'score': 0.9994367957115173}",negative
eror nunggu berapa lama saldo masuk,6,,"{'label': 'negative', 'score': 0.9999104738235474}",negative
hai kak maaf buat khawatir aku bantu cek kendala kakak lbh lanjut infoin bukti top stay safe,17,,"{'label': 'neutral', 'score': 0.9998210072517395}",neutral
hallo kak mau aju komplain kait dana shopeepay masuk top lalu banking bca cek yaa kendala,16,,"{'label': 'neutral', 'score': 0.9998806715011597}",neutral
masuk sih cumn lama sekali ancrit aku top kali masuk baru,11,,"{'label': 'negative', 'score': 0.9998652935028076}",negative
hai kak maaf buat kakak resah kait top shopeepay aku infoin sedang dapat kembang sistem mohon tunggu cek kala jam depan sejak transaksi nanti update hubung sehat selalu kak,29,,"{'label': 'positive', 'score': 0.9990311861038208}",positive
hai kak maaf buat khawatir aku bantu cek kendala kakak lbh lanjut infoin detail kendala stay safe,17,,"{'label': 'neutral', 'score': 0.9998235106468201}",neutral
kirain gua doang njir,4,,"{'label': 'negative', 'score': 0.9999094009399414}",negative
baik cek,2,,"{'label': 'neutral', 'score': 0.9998699426651001}",neutral
sama sekali njir gmna,4,,"{'label': 'negative', 'score': 0.9999086856842041}",negative
samaaa,1,,"{'label': 'positive', 'score': 0.9998452663421631}",positive
sama barusan sekali uang ilang tau dah,7,,"{'label': 'negative', 'score': 0.9999107122421265}",negative
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
top shopeepay jam masuk masuk,5,,"{'label': 'neutral', 'score': 0.9998846054077148}",neutral
kocak saldo potong gagal transaksi mau makan pls laper,9,,"{'label': 'negative', 'score': 0.9998972415924072}",negative
nyata fenomena alam ampe kapan inihhh pending haloo,8,,"{'label': 'negative', 'score': 0.9998968839645386}",negative
saldo dana balik,3,,"{'label': 'neutral', 'score': 0.9949483871459961}",neutral
halo admin saldo shopeepay potong padahal status bayar gagal,9,,"{'label': 'neutral', 'score': 0.7499890923500061}",neutral
baik sahabat mohon maaf atas ketidaknyamanannya perihal sebut mohon kirim pesan kendala alami lalu laku kece sahabat mohon jaga rahasia data perban mudah,23,,"{'label': 'neutral', 'score': 0.9997645020484924}",neutral
error kak suruh nunggu jam,5,,"{'label': 'negative', 'score': 0.9998884201049805}",negative
top shopeepay mandiri masuk padahal saldo potong,7,,"{'label': 'neutral', 'score': 0.9998251795768738}",neutral
sama kali top saldo potong bca shopeepay kagak,8,,"{'label': 'neutral', 'score': 0.9997431635856628}",neutral
baik tadi chat kata kendala,5,,"{'label': 'neutral', 'score': 0.9052697420120239}",neutral
sekarang,1,,"{'label': 'positive', 'score': 0.7163617610931396}",positive
sekarang,1,,"{'label': 'positive', 'score': 0.7163617610931396}",positive
terus lanjut bagaimana tuh masuk dana waktu pakai bca,9,,"{'label': 'neutral', 'score': 0.963542640209198}",neutral
aku transaksi gagal saldo kurang,5,,"{'label': 'negative', 'score': 0.9998838901519775}",negative
buru benerin kocak duit mau pakai,6,,"{'label': 'negative', 'score': 0.9998935461044312}",negative
shopee gin mulu beberapa bulan lalu aku jadi dana nyangkut pakai bca malah nyalahin pihak bank nah siang top shopeepay nyangkut pakai bni,23,,"{'label': 'negative', 'score': 0.999811589717865}",negative
sistem emang rese lama,4,,"{'label': 'negative', 'score': 0.9999020099639893}",negative
kurang tau kak aku sekarang masuk,6,,"{'label': 'negative', 'score': 0.9978860020637512}",negative
baah pantesan error banyak ngalamin masuk saldo,7,,"{'label': 'negative', 'score': 0.9999139308929443}",negative
iya heu,2,,"{'label': 'negative', 'score': 0.9994288086891174}",negative
wah nyata masuk,3,,"{'label': 'positive', 'score': 0.9989925026893616}",positive
emg tolol anjing top masuk memek bales goblok,8,,"{'label': 'negative', 'score': 0.999919056892395}",negative
sama kak masuk padahal saldo potong,6,,"{'label': 'negative', 'score': 0.6240530014038086}",negative
top shopeepay kok masuk,4,,"{'label': 'neutral', 'score': 0.9997695088386536}",neutral
wwooooiiiii uda topup bank kok saldo masuk sih csnya gbs hubung smua,12,,"{'label': 'negative', 'score': 0.9997251629829407}",negative
halo kak cek,3,,"{'label': 'neutral', 'score': 0.9998929500579834}",neutral
hallo kak saldo hasil masuk soal aku top masuk sekarang,10,,"{'label': 'neutral', 'score': 0.9998898506164551}",neutral
plis kalau reply suruh hubung whatsapp jangan mau mending langsung resmi aplikasi meski lama aman hati soal kayak gin rawan banget sama tipu plis gausa gupuh,26,,"{'label': 'negative', 'score': 0.9998713731765747}",negative
jangan deck mau nipu,4,,"{'label': 'negative', 'score': 0.9998936653137207}",negative
shopeepay baik,2,,"{'label': 'positive', 'score': 0.9999241828918457}",positive
ngisi sopipay lewat livin transaksi hasil saldo potong saldo nambah,10,,"{'label': 'neutral', 'score': 0.9998812675476074}",neutral
mjb kak aku sama topup shopeepay gamasuk chat emang sistem down kata suruh tunggu ajaa,15,,"{'label': 'negative', 'score': 0.9991856217384338}",negative
admin top saldo shopee hasil masuk akun cek,8,,"{'label': 'neutral', 'score': 0.9998887777328491}",neutral
baik sistem,2,,"{'label': 'positive', 'score': 0.9952691197395325}",positive
pantesan top masuk nyata banyak ngalamin,6,,"{'label': 'negative', 'score': 0.9986912608146667}",negative
admin kok saldo shopeepaynya gamasuk padahal top bca hasil,9,,"{'label': 'negative', 'score': 0.9998353719711304}",negative
duit masuk ajg,3,,"{'label': 'negative', 'score': 0.9987431168556213}",negative
kata csnya error,3,,"{'label': 'negative', 'score': 0.9999195337295532}",negative
sama kalau gitu,3,,"{'label': 'negative', 'score': 0.9955024123191833}",negative
saldo dimbanking kurang kok masuk shopeepay admin,7,,"{'label': 'negative', 'score': 0.9998557567596436}",negative
menit nunggu bom masuk,4,,"{'label': 'negative', 'score': 0.88262540102005}",negative
topup shopeepay masuk siaaaaalll,4,,"{'label': 'positive', 'score': 0.9991514682769775}",positive
mau transaksi apa gampang amp,5,,"{'label': 'negative', 'score': 0.9994617104530334}",negative
kak masuk aku baru top shopeepay masuk masuk chat customer service antri,12,,"{'label': 'neutral', 'score': 0.999896764755249}",neutral
diem diem bae admin error mulu aplikasi kamu,8,,"{'label': 'negative', 'score': 0.9999206066131592}",negative
admin yaa barusan top shopeepay lewat mbanking kok masuk saldo help admin,12,,"{'label': 'neutral', 'score': 0.9998866319656372}",neutral
halo kak mohon maaf top lalu virtual account bca masuk saldo gimana kak masalah urgent kak gimana,17,,"{'label': 'neutral', 'score': 0.9997075200080872}",neutral
shopee pay error kocaaakk top masuk woi,7,,"{'label': 'negative', 'score': 0.9999136924743652}",negative
enggaa transfer manual lewat atm tadi sekali bri soal makasih,10,,"{'label': 'neutral', 'score': 0.9998936653137207}",neutral
admin barusan top shopeepay brimo saldo potong kok masuk shopeepay,10,,"{'label': 'neutral', 'score': 0.9998960494995117}",neutral
mjb kak aku barusan uda lapor balesannya gin,8,,"{'label': 'neutral', 'score': 0.9997255206108093}",neutral
mjb kak ngisinya pakai briva kalau briva sih harus saldo langsung masuk tuh shopay moga shopee segera ngasih tanggap urus cepet selesai kak,23,,"{'label': 'positive', 'score': 0.9996181726455688}",positive
sama kak aku,3,,"{'label': 'neutral', 'score': 0.7372779250144958}",neutral
dah shopee sama bca shopeepay uang masuk masuk saldo potong mayan men biasa langsung masuk saldo,16,,"{'label': 'neutral', 'score': 0.9998925924301147}",neutral
jugaga masukk,2,,"{'label': 'positive', 'score': 0.6132853031158447}",positive
duh sama padahal mutasi mbanking hasil,6,,"{'label': 'negative', 'score': 0.9998883008956909}",negative
halo kak aku problem sama kira lapor,7,,"{'label': 'neutral', 'score': 0.9777880311012268}",neutral
sama masuk topup,3,,"{'label': 'positive', 'score': 0.9882900714874268}",positive
shopeepay eror pas laper wtf bagaimana topup kali gamasuk semua kamu duit akuuu,13,,"{'label': 'negative', 'score': 0.9999157190322876}",negative
aku top bank mandiri shopeepay masuk saldo resi mandiri terang hasil saldo masuk shopeepay pls banget aku butuh buat bayar kas kejar kejar terus pls banget masuk saldo,28,,"{'label': 'negative', 'score': 0.9993404746055603}",negative
aku antri,2,,"{'label': 'negative', 'score': 0.9892413020133972}",negative
arti kendala shopee kali kak soal beda bank,8,,"{'label': 'neutral', 'score': 0.9998929500579834}",neutral
topup saldo shopeepay bank mandiri kok masuk masuk yah,9,,"{'label': 'neutral', 'score': 0.9998562335968018}",neutral
admin cek aku barusan topup shopeepay via livin mandiri status topup livin hasil sekarang saldo shopeepay nambah gimana admin,19,,"{'label': 'negative', 'score': 0.8610813617706299}",negative
kok aku top bank mandiri shopeepay masuk yah saldonyaa resi mandiri terang hasil shopeepaynya masuk saldo plssss tlong banget aku top buat bayar kas kejar kejar teruss,27,,"{'label': 'positive', 'score': 0.9396492838859558}",positive
sama transaksi masuk padahal urgen mana banyak lagi chat antre,10,,"{'label': 'negative', 'score': 0.99977046251297}",negative
fitur favorit tarik tunai mungkin tarik uang tunai saldo shopeepay atm minimarket milik kartu debit bantu butuh uang tunai segera,20,,"{'label': 'neutral', 'score': 0.9998884201049805}",neutral
fitur favorit transfer ewallet amp,5,,"{'label': 'neutral', 'score': 0.9998635053634644}",neutral
qris merchant cair hari baru cair lapor terus shopee kali dana tahan kalau merchant lain selalu aman bayar tepat waktu hari cair kpd pihak,24,,"{'label': 'neutral', 'score': 0.999782145023346}",neutral
kaaa balik pulih saldo,4,,"{'label': 'positive', 'score': 0.6757470965385437}",positive
iklan kalian sering masuk beranda hape kurang kerja ganggu banget iklan kalian anjing,13,,"{'label': 'negative', 'score': 0.9999213218688965}",negative
neh bantu list pak usaha jadi sakit masyarakat monggo klo mau nambahin biar bantu pak presiden sekian terima kasih,19,,"{'label': 'negative', 'score': 0.9998785257339478}",negative
kak maaf kait kendala pesan kamu alami aku bantu kece kendala kamu mohon hubung aku lalu yaa terima kasih,19,,"{'label': 'neutral', 'score': 0.9998849630355835}",neutral
hai kak jangan khawatir aku langsung luncur kamu nihh mohon sedia tunggu sehat selalu,14,,"{'label': 'neutral', 'score': 0.8334572315216064}",neutral
aku top saldo shopeepay bank beberapa jam lalu masuk,9,,"{'label': 'neutral', 'score': 0.9998965263366699}",neutral
hai kak maaf buat kamu nyaman kait kendala kamu alami aku bantu yuk infoin aku detail kendala kamu social media sehat selalu,22,,"{'label': 'neutral', 'score': 0.9991493225097656}",neutral
kak maaf kait kendala pesan kamu alami aku bantu kece kendala kamu mohon hubung aku lalu yaa terima kasih,19,,"{'label': 'neutral', 'score': 0.9998849630355835}",neutral
curi data darimana,3,,"{'label': 'negative', 'score': 0.9996947050094604}",negative
stop spam telfon sangkut nyantumin nomor jadi kontak darurat jadi kalian nomor darimana,13,,"{'label': 'negative', 'score': 0.9998471736907959}",negative
hai kak birth f venus jangan khawatir aku langsung luncur kamu nihh mohon sedia tunggu sehat selalu,17,,"{'label': 'positive', 'score': 0.8209349513053894}",positive
malah jadi keinget top shopee pay sekarang isi pdhal tarik rekening lumayan sekali rebu mah jujur cape ngurus lewat apk kamu masalah malah saldo tilep,25,,"{'label': 'negative', 'score': 0.9999040365219116}",negative
laku buat top lewat idm kok tdi aku tetap kena biaya admin,12,,"{'label': 'negative', 'score': 0.9093996286392212}",negative
fitur transfer antar bank guna sekali kali mau kirim uang sama ibu perlu antri atm dekat,16,,"{'label': 'neutral', 'score': 0.9998873472213745}",neutral
shopee sekarang banyak tekan seller mulai biaya admin tinggi amp,10,,"{'label': 'neutral', 'score': 0.6088786721229553}",neutral
fitur favorit shopeepay qris fitur sering aku pakai sekarang butuh bayar aku milih pakai uang tunai pakai qris praktis tingkat aman jamin,22,,"{'label': 'positive', 'score': 0.9998877048492432}",positive
fitur top pulsa data internet amp,6,,"{'label': 'neutral', 'score': 0.9998680353164673}",neutral
cek apa apa minimal biaya admin,6,,"{'label': 'neutral', 'score': 0.999889612197876}",neutral
fitur favorit qris manfaat sekali hari kalau mau beli makan apapaun tiap merchant jadi mudah praktis cepat andal sekali emang shopeepay,21,,"{'label': 'positive', 'score': 0.9999486207962036}",positive
hai kak maaf banget buat nyaman kait guna metode bayar spaylater aku infoin pasti kakak selalu bayar tagih tepat waktu aku bantu kece detail kendala lalu sosial media tunggu,29,,"{'label': 'neutral', 'score': 0.9997820258140564}",neutral
fitur qris favorite sih mudah banget kalau pas keluar bawa uang cash bayar jadi cepat tinggal scan ajah langsung beres tambah sekarang tarik tunai indomaret makin keren ajah,28,,"{'label': 'positive', 'score': 0.9999549388885498}",positive
fitur qris favorite sih mudah banget kalau pas keluar bawa uang cash bayar jadi cepat tinggal scan ajah langsung beres tambah sekarang tarik tunai indomaret makin keren,27,,"{'label': 'positive', 'score': 0.9999567270278931}",positive
fitur qris favorite sih mudah banget kalau pas keluar bawa uang cash bayar jadi cepat tinggal scan ajah langsung beres tambah sekarang tarik tunai indomaret makin keren ajah,28,,"{'label': 'positive', 'score': 0.9999549388885498}",positive
bismillah moga rejeki,3,,"{'label': 'positive', 'score': 0.9998403787612915}",positive
fitur favorit aku pasti qris metode bayar mudah cepat pokok satset sekali deh terdebest sih,15,,"{'label': 'positive', 'score': 0.9999278783798218}",positive
toko sering pasang promo barang pernah kirim selalu cancel baik tutup lama buat orang malas belanja kalau promo barang pernah kirim,21,,"{'label': 'negative', 'score': 0.999841570854187}",negative
qris manfaat mudah transaksi aman,5,,"{'label': 'positive', 'score': 0.9998730421066284}",positive
fitur scan qris aplikasi shopeepay kali transaksi merchant pilih cashback hari ayo ikut,13,,"{'label': 'neutral', 'score': 0.9998914003372192}",neutral
