clean_text,word_count,label,sent_raw,label_auto
dana potong bca bayar,4,,"{'label': 'neutral', 'score': 0.9995162487030029}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
cek plsss,2,,"{'label': 'neutral', 'score': 0.9216877222061157}",neutral
bayar tagih paylatter lewat aplikasi gopay malah masuk belum bayar lewat gojek customer aman,14,,"{'label': 'negative', 'score': 0.5513765215873718}",negative
tidak bisa pakai gopaylaternya,4,,"{'label': 'neutral', 'score': 0.5654802322387695}",neutral
gopay error,2,,"{'label': 'negative', 'score': 0.9999171495437622}",negative
admin mohon bantu cek error gopay,6,,"{'label': 'neutral', 'score': 0.9995585083961487}",neutral
admin topup hasil langsung tiba refund saldo refund masuk buat transaksi buat butuh bulan sudan coba hubungin customer service feedback sama sekali,22,,"{'label': 'neutral', 'score': 0.9998900890350342}",neutral
admin transfer rekening gopay kok masuk saldo saldo rek potong saldo gopay masuk mohon jawab,15,,"{'label': 'neutral', 'score': 0.9998804330825806}",neutral
promo allofresh admin kok muncul pas bayar mohon bantu admin,10,,"{'label': 'neutral', 'score': 0.9995105266571045}",neutral
halo mimin barusan top gopay lalu dibatalin tulis direfund kok masuk rekening,12,,"{'label': 'neutral', 'score': 0.9999001026153564}",neutral
halo admin cek,3,,"{'label': 'neutral', 'score': 0.9998905658721924}",neutral
selamat pagi kan baru buka tabung gopay lalu otomatis uang masuk kesana kemudian langsung direfund uang mana mana baik gopay biasa maupun tabung jago,24,,"{'label': 'neutral', 'score': 0.9998657703399658}",neutral
aku mau upgrade gopay plus susah sekali sih gagal terus padahal sesuai tentu,13,,"{'label': 'negative', 'score': 0.9969310760498047}",negative
woy admin,2,,"{'label': 'negative', 'score': 0.9999109506607056}",negative
gopay beli kuota via gopay kuta masuk saldo potong gimana,10,,"{'label': 'negative', 'score': 0.9180395007133484}",negative
yak sekarang tanggap beda sekali sama grab sat set cukup tau bilang sama anak apus apps sekarang pakai grab mama anggep saldo ilang kemarin amal case closed,27,,"{'label': 'negative', 'score': 0.9999072551727295}",negative
halo selamat pagi coba daftar gopaylater hari lalu selalu minta kirim data ulang admin mohon bantu terimakasih,17,,"{'label': 'neutral', 'score': 0.9998972415924072}",neutral
saldo aku hari masuk bejir,5,,"{'label': 'negative', 'score': 0.999893069267273}",negative
admin kok coba bayar belanja tokped pakai gopaylater begini terus pas checkout,12,,"{'label': 'neutral', 'score': 0.9997969269752502}",neutral
solve masalah kakak punya gitu soal,6,,"{'label': 'negative', 'score': 0.9964145421981812}",negative
hallo gimana masa lofin akun hampir jam loh nunggu,9,,"{'label': 'neutral', 'score': 0.9977096319198608}",neutral
ganggu apa gimana jam login,5,,"{'label': 'negative', 'score': 0.9998937845230103}",negative
admin ayo cashback gopay jangan pakai coin mending langsung saldo sih jawab tuju,13,,"{'label': 'neutral', 'score': 0.9839892983436584}",neutral
baik sistem jadi transfer rekening bank,6,,"{'label': 'neutral', 'score': 0.9998877048492432}",neutral
email telp tanggal tindak ukur kalian padahal cuma minta non aktif akun gopay pinjam,14,,"{'label': 'neutral', 'score': 0.8446508049964905}",neutral
gopay pinjam aktif orang bukan,5,,"{'label': 'neutral', 'score': 0.9998340606689453}",neutral
telp aku gopay pinjam nyata gopay pinjam aktif,8,,"{'label': 'neutral', 'score': 0.9998804330825806}",neutral
tampil gopay pinjam aktif,4,,"{'label': 'neutral', 'score': 0.9998712539672852}",neutral
gopay pinjam aktif bukan minggu aware sama sekali kalian,9,,"{'label': 'negative', 'score': 0.9983733892440796}",negative
tiket nomor minggu lanjut,4,,"{'label': 'neutral', 'score': 0.9995324611663818}",neutral
saldo gopay riwayat transaksi,4,,"{'label': 'neutral', 'score': 0.9998818635940552}",neutral
halo admin kait saldo potong autodebit padahal tanggal apa direfund cancel subscriptionnya tidak ada refund masuk tambah tidak ada history google playnya,22,,"{'label': 'neutral', 'score': 0.9993094205856323}",neutral
lagi aneh otomatis pindah gopay tabung bank jago minta approval dulu jadi bingung org kalau kayak begini cuma telepon sibuk mulu email doang harap tweet dibales banget,27,,"{'label': 'negative', 'score': 0.9999057054519653}",negative
pagi isi saldo gopay anak sore anak panik apps update saldo ilang pindah gopay tabung coba gopay biasa malah ilang saldo tidak ada bagaimana cara balikin uang ongkos sekolah minggu,30,,"{'label': 'negative', 'score': 0.9998902082443237}",negative
admin gopay sekarang selalu scan barcode tiap kali transaksi minimarket,10,,"{'label': 'neutral', 'score': 0.9998956918716431}",neutral
hai kakak maaf buat kamu tenang kait keluh kamu yuk infoin lapor bantu cek lanjut kakak thanks,17,,"{'label': 'neutral', 'score': 0.9998805522918701}",neutral
ingfokan gopay,2,,"{'label': 'neutral', 'score': 0.9998475313186646}",neutral
cek admin thks,3,,"{'label': 'neutral', 'score': 0.9998723268508911}",neutral
ikhlas mogamo kudu ikhlas kalau problem bakal ujung rip payment method using jago account new gopay,16,,"{'label': 'positive', 'score': 0.9946330785751343}",positive
detail akhir kuis capekkk lapor ginian bantu temenku busyeddd harus tetep ngisi mungkin dijelasin detail simpel apa kait error alam paham sopo sing kesel cok,25,,"{'label': 'negative', 'score': 0.9999092817306519}",negative
coba kali kali ngadu kayak paham sama error alam gave and deleted gojek account thought solved problem but now facing more bizarre issue regarding account such shame,27,,"{'label': 'negative', 'score': 0.9994900226593018}",negative
for background error akun aku tidak bisa atas alam gagal panjang otomatis gofood plus gofood plus aplikasi jadi hilang total subscription merchant plus liat gofood plus removed itself from app lol,31,,"{'label': 'negative', 'score': 0.9997270703315735}",negative
problem awal feb kemarin tunggu sekarang nyata taut tuh akun hapus arti bener bener tidak bisa pakai akun jago akun gojek baru anjir sedih banget,25,,"{'label': 'negative', 'score': 0.999919056892395}",negative
pihak bilang bantu apa apa akun proses hapus mandiri aku tanya terus ngapain direspon balas jawab sama sekali cry,19,,"{'label': 'negative', 'score': 0.9997418522834778}",negative
kirain aku mah akun hapus segala taut otomatis unlink sendiri biasa gitu turns out akun gengs tanya via terus arah tanya,21,,"{'label': 'negative', 'score': 0.9997830986976624}",negative
entah bug apa sejak upgrade jadi gopay tabung top gopay livin mandiri masuk selalu delay aplikasi jago dana masuk aplikasi gojek gopay tokped butuh menit fix kait,27,,"{'label': 'negative', 'score': 0.9932025671005249}",negative
admin habis topaup langsung otomatis masuk gopay tabung tidak bisa pakai transaksi yaa toloong,14,,"{'label': 'negative', 'score': 0.998506486415863}",negative
pakai gopaylater padahal akhir pakai bln nov amp kendala bayar tepat waktu mohon bantu,14,,"{'label': 'neutral', 'score': 0.9998507499694824}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
gopay tabung buat apa,4,,"{'label': 'neutral', 'score': 0.9993964433670044}",neutral
malas ngirim email,3,,"{'label': 'negative', 'score': 0.9999102354049683}",negative
admin gimana cara ganti identitas gopay soal dulu pas daftar pakai ktp ibu soal legal sekarang mau ganti ktp sendiri gimana,21,,"{'label': 'neutral', 'score': 0.9981630444526672}",neutral
kirim email buat pindah data,5,,"{'label': 'neutral', 'score': 0.9998910427093506}",neutral
jatuh tempo maret aku bayar tanggal kurang baik apa,9,,"{'label': 'negative', 'score': 0.9998611211776733}",negative
cok gopaylater tiba tiba blokir padahal bayar tepat waktu,9,,"{'label': 'neutral', 'score': 0.9969978332519531}",neutral
sore admin bantu cek,4,,"{'label': 'neutral', 'score': 0.999896764755249}",neutral
mohon cek,2,,"{'label': 'neutral', 'score': 0.9998551607131958}",neutral
halo,1,,"{'label': 'neutral', 'score': 0.9675124883651733}",neutral
halo admin cek,3,,"{'label': 'neutral', 'score': 0.9998905658721924}",neutral
terima saldo gopay jam,4,,"{'label': 'neutral', 'score': 0.9998800754547119}",neutral
halo kakak barusan isi gopay masuk padahal notifikasi top mau sen makan jadi,13,,"{'label': 'neutral', 'score': 0.9998911619186401}",neutral
terima beri tanya bapak ibu langgan mention kali twitter whatsapp halo bca hubung via aplikasi halobca tks wiki,18,,"{'label': 'neutral', 'score': 0.9999009370803833}",neutral
kakak hehe terima beri,4,,"{'label': 'neutral', 'score': 0.7744666337966919}",neutral
mohon maaf atas ketidaknyamanan bapak ibu langgan konfirmasi kendala sebut apabila rekening bca terima dana masuk sila konfirmasi pihak merchant kendala sebut bca sifat pasif tks sinta,27,,"{'label': 'neutral', 'score': 0.9988085031509399}",neutral
admin mau transfer bca gopay tidak bisa error gimana,9,,"{'label': 'negative', 'score': 0.9991975426673889}",negative
halooo gimana pihak gopay gaadapenyelesaian,5,,"{'label': 'neutral', 'score': 0.6956143379211426}",neutral
infoin nomor detail nama paket sama capturenya yuk kakak elvi mciha bantu cek kendala data aman terima kasih micha,19,,"{'label': 'neutral', 'score': 0.9998997449874878}",neutral
hai kakak elvi maaf buat kendala akses layan add mytelkomsel yuk info nomor capture kendala via biar bantu lanjut privasi data jaga terima kasih mia,25,,"{'label': 'neutral', 'score': 0.999893307685852}",neutral
tadi notifnya cuma pas klik bayar layar kedip lalu layar belum,11,,"{'label': 'neutral', 'score': 0.994733452796936}",neutral
nyata fitur add kakak beli add terus coba hasil top paket data internet sakti add gagal,16,,"{'label': 'negative', 'score': 0.9773067831993103}",negative
huhu tenang kakak elvi buat kendala aktivasi paket ketrangan gagal apa infoin nomor biar sabil cek terima kasih sabil,19,,"{'label': 'neutral', 'score': 0.9995902180671692}",neutral
isi paket tekomsel bayar error coba kali pagi info uaa,10,,"{'label': 'negative', 'score': 0.9995386600494385}",negative
kakak cek,2,,"{'label': 'neutral', 'score': 0.9998656511306763}",neutral
pls help aktivitas biasa apa bayar pernah telat tiba blokir cuma pakai trx gojek jadi biasa apa,17,,"{'label': 'neutral', 'score': 0.9725154638290405}",neutral
aku hari diblock kakak gopay paylaternya tau deh jelas banget malas effort tanya pasrah kalau yawess shopee paylater,18,,"{'label': 'negative', 'score': 0.9998390674591064}",negative
dear cepat nang kasus saldo gopay hilang juta pernah laku transaksi sebut hubung pihak gojek tokped saling lempar tanggung jawab,20,,"{'label': 'negative', 'score': 0.9997665286064148}",negative
akun tokopedia hack lalu laku transaksi via gopay later lapor tokopedia amp gopay tokopedia jelas kait tanggung bayar tetap padahal jelas korban bukan solusi macam apa,26,,"{'label': 'negative', 'score': 0.9998602867126465}",negative
kalau bayar toped pakai gopaylater kayak begini tetus gimana admin pertama kali aku pakai gopaylater toped,16,,"{'label': 'neutral', 'score': 0.8710020780563354}",neutral
beli beli token listrik tokennya kasi beri padahal bayar bagaimana,10,,"{'label': 'negative', 'score': 0.9998577833175659}",negative
buru baik mau pakai transfer dana bca,7,,"{'label': 'negative', 'score': 0.9997865557670593}",negative
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
urus beres kakak soal sama,5,,"{'label': 'neutral', 'score': 0.9985466599464417}",neutral
beres kakak urusanya sama gopay,5,,"{'label': 'neutral', 'score': 0.9430534839630127}",neutral
diikhlasin rasa soal,3,,"{'label': 'negative', 'score': 0.5110940933227539}",negative
sekarang direspon admin mayan,4,,"{'label': 'neutral', 'score': 0.9997534155845642}",neutral
halo,1,,"{'label': 'neutral', 'score': 0.9675124883651733}",neutral
ygl lama,2,,"{'label': 'negative', 'score': 0.9998947381973267}",negative
kagak tau mau kapan gila fintech,6,,"{'label': 'negative', 'score': 0.9998875856399536}",negative
blokir punya bulan,3,,"{'label': 'negative', 'score': 0.9996427297592163}",negative
halo somasi kirim gopay indonesia dompet anak bangsa atas soal tgl februari hari februari jelas selamat kerja teman teman,19,,"{'label': 'neutral', 'score': 0.9998736381530762}",neutral
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
cek cek penting,3,,"{'label': 'neutral', 'score': 0.9975095987319946}",neutral
aplikasi maling segera audit banyak korban,6,,"{'label': 'negative', 'score': 0.9998183846473694}",negative
aplikasi maling,2,,"{'label': 'negative', 'score': 0.9999219179153442}",negative
balikin uang aplikasi maling,4,,"{'label': 'negative', 'score': 0.9999154806137085}",negative
admin mau verif kok proses lama uang jadi transfer gopay bank admin,12,,"{'label': 'neutral', 'score': 0.9885974526405334}",neutral
promo undang temen habis apa admin,6,,"{'label': 'negative', 'score': 0.9990050196647644}",negative
eror kok bayar tagih,4,,"{'label': 'negative', 'score': 0.9999189376831055}",negative
kamu rasa salah ngasih aku diskon,6,,"{'label': 'negative', 'score': 0.9849798083305359}",negative
buat lapor semua bukti lengkap,5,,"{'label': 'neutral', 'score': 0.99983811378479}",neutral
halo admin mau tanya apa ada bawah awas bank indonesia soal banyak korban uang hilang jelas hari hari aplikasi maling,20,,"{'label': 'negative', 'score': 0.9998103976249695}",negative
aplikasi anjing transaksi tgl pending tgl transaksi selesai uang hilang entah kalian suruh tunggu maksimal hari sekarang mau tgl aplikasi anjing balikin uang maling,24,,"{'label': 'negative', 'score': 0.9999125003814697}",negative
malam admin baca thank you,5,,"{'label': 'neutral', 'score': 0.999525785446167}",neutral
sekarang blokir ngadu balesnya template terus punya buzzer sok peduli nyuruh upgrade cepat bangkrut mab,15,,"{'label': 'negative', 'score': 0.9999163150787354}",negative
barusan akun gojek hapus sekarang buat masuk tidak bisa kalau paylater tidak bisa ngapus akun aneh tadi tokopedia tagihanya tetap walaupun akun akses,23,,"{'label': 'negative', 'score': 0.9970657229423523}",negative
iyaaaaaaakl cuma gopaylater selamat pusat adu minim,7,,"{'label': 'negative', 'score': 0.9738593101501465}",negative
gapernah digopay emang banyak blokir kaya aku gapaham,8,,"{'label': 'negative', 'score': 0.9997418522834778}",negative
halo kalau mau nonaktif akun cara gimana nomor lama lanjur verified ktp,12,,"{'label': 'neutral', 'score': 0.9998854398727417}",neutral
pernah telbay kakak,3,,"{'label': 'neutral', 'score': 0.9998291730880737}",neutral
kalau aku kelar tagih aku gamau pakai dripada php kayak begini,11,,"{'label': 'negative', 'score': 0.9998823404312134}",negative
cek kakak,2,,"{'label': 'neutral', 'score': 0.999830961227417}",neutral
buka mas blokir hari,4,,"{'label': 'neutral', 'score': 0.9997883439064026}",neutral
too hari buka hehe,4,,"{'label': 'neutral', 'score': 0.9925738573074341}",neutral
mab fintech becus sama kerabat blokir alas jelas baru akses kemaren blokir,12,,"{'label': 'negative', 'score': 0.9999009370803833}",negative
total lost gopay transaksi sukses zonk,6,,"{'label': 'negative', 'score': 0.9998971223831177}",negative
sistem mab bobrok suka blokir alas baru kemarin notifikasi guna sekarang blokir gila,13,,"{'label': 'negative', 'score': 0.9999185800552368}",negative
sekarang iya aku aplikasi kata sedang tangan wkwk entah kapan,10,,"{'label': 'negative', 'score': 0.9476086497306824}",negative
uang jadi hilang gitu,4,,"{'label': 'negative', 'score': 0.9999161958694458}",negative
maaf,1,,"{'label': 'negative', 'score': 0.9993929862976074}",negative
bnyk kena aplikasi maling,4,,"{'label': 'negative', 'score': 0.9999204874038696}",negative
hai kakak dapat kendala tanya cerita lalu shalma bantu,9,,"{'label': 'neutral', 'score': 0.9998983144760132}",neutral
mohon buka blokir gopay minggu masalah dana,7,,"{'label': 'neutral', 'score': 0.9998956918716431}",neutral
ngeri transfer antar bank pakai virtual account mnt jalan alas kendala bank baik jgn mau kalah sama jadi kapok orang kalu begini,22,,"{'label': 'negative', 'score': 0.9999078512191772}",negative
miin gopaylater kok tidak bisa pakai sih padahal tagih telat terus menit belum pakai buat beli pulsa,17,,"{'label': 'negative', 'score': 0.9999122619628906}",negative
aku kakak,2,,"{'label': 'positive', 'score': 0.9989548921585083}",positive
kakak langsung gopay punya uang jelas status,7,,"{'label': 'neutral', 'score': 0.9997583031654358}",neutral
receh sih aku butuh buat bayar pempers cek admin status selesai masuk rekening,13,,"{'label': 'negative', 'score': 0.9190278053283691}",negative
kakak uang apa nyantol,4,,"{'label': 'negative', 'score': 0.9998542070388794}",negative
kakak uang nyantol berapa uang,5,,"{'label': 'negative', 'score': 0.9995429515838623}",negative
lihat banyak korban kirim lapor resmi kait aplikasi gopay ojk,10,,"{'label': 'neutral', 'score': 0.9998968839645386}",neutral
capek sekali komplain gopay kirim email masalah keluh lapor balas nyambung allah emang uang kecil buat buat lumayan komplain apa balas apa,22,,"{'label': 'negative', 'score': 0.9999088048934937}",negative
kakak iqbalotwit terima beri hubung twitter myxlcare proses lanjut kendala kakak sila guna fitur chat maya aplikasi myxl web kakak,20,,"{'label': 'neutral', 'score': 0.99989914894104}",neutral
aku aktif pakai transaksi trauma aku wkwkw akhir pakai tokped langsung blokir,12,,"{'label': 'negative', 'score': 0.9941469430923462}",negative
isi paket lewat pakai promo cashback masuk cashbacknya huuhuu,9,,"{'label': 'positive', 'score': 0.9712598323822021}",positive
bunda siang tadi topup gopay via indomaret nominal besar masuk sekarang gimana admin,13,,"{'label': 'neutral', 'score': 0.9998655319213867}",neutral
mjb kemarin aku kena blocked limit naik blocked telepon ngomong panjang lebar suruh nunggu hari kata kalau baca media konsumen hari tetep sejak pindah mab troublenya,26,,"{'label': 'negative', 'score': 0.9999029636383057}",negative
mjb blokir punya kemarin tiba tiba gitu lapor suruh tunggu hari kata limit naik blocked sejak pindah mab troublenya,19,,"{'label': 'negative', 'score': 0.9999028444290161}",negative
cek admin terima beri,4,,"{'label': 'neutral', 'score': 0.9998636245727539}",neutral
uang hari hari jelas malingggggg,5,,"{'label': 'negative', 'score': 0.9999173879623413}",negative
okay terimakasih banyak kakak,4,,"{'label': 'neutral', 'score': 0.9997573494911194}",neutral
halo mau bayar tagih paylater nomer aktif cara bagaimana log aplikasi gojek bayar,13,,"{'label': 'neutral', 'score': 0.9998432397842407}",neutral
call center you fungsi pencet apa bicara operator mba voice mail cuma bilang masuk pilih semua opsi tekan something aplikasi guna besar kok abal abal sekali call center,28,,"{'label': 'negative', 'score': 0.9999161958694458}",negative
sama anjir mau pakai hari pakai karna blokkk gajls analisis mulu solusi,12,,"{'label': 'negative', 'score': 0.9999090433120728}",negative
admin balas aku,3,,"{'label': 'neutral', 'score': 0.9974154233932495}",neutral
admin maaf bingung deh kok gopaylater kena blokir padahal tanggal febuari bayar loh solusi admin,15,,"{'label': 'negative', 'score': 0.9964169263839722}",negative
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
minnnn cek,2,,"{'label': 'neutral', 'score': 0.9257402420043945}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
cek yaa,2,,"{'label': 'neutral', 'score': 0.9998194575309753}",neutral
banyak kena entah aplikasi lenggang mulus,6,,"{'label': 'negative', 'score': 0.9998842477798462}",negative
mau dibisikin aplikasi maling nama gopay saldo potong status transfer selesai dana masuk buat lapor sana sini hari tangan kata bas digital sepele begini hari hari kelar wkwkkw aplikasi maling sampah,31,,"{'label': 'negative', 'score': 0.9999151229858398}",negative
kakak blokir aku tiba tiba blokir,6,,"{'label': 'negative', 'score': 0.9997597336769104}",negative
kakak mjb blokir sekarang,4,,"{'label': 'negative', 'score': 0.9999016523361206}",negative
lama tidak ada respawn baru kena ganggu tadi malam njr suram,11,,"{'label': 'negative', 'score': 0.9999161958694458}",negative
semalem emang case,3,,"{'label': 'negative', 'score': 0.8110899925231934}",negative
bukan doang nyata ngalamin,4,,"{'label': 'negative', 'score': 0.9999010562896729}",negative
mohon cek,2,,"{'label': 'neutral', 'score': 0.9998551607131958}",neutral
kalau bertanggungjawab begini oke bawa case sampein influencer kripto benar bertanggungjawab,11,,"{'label': 'negative', 'score': 0.5178685784339905}",negative
capek nomor hilang ngajukan ubah nomor gagal terus padahal mau bayar gopaylater cicil ngubungi tanggal janji virtual akun bayar tagih sekarang kirim,22,,"{'label': 'negative', 'score': 0.9999033212661743}",negative
kapan naaa dana balikin,4,,"{'label': 'negative', 'score': 0.9993403553962708}",negative
admin kemarin salah top nomor gopay lama mati harus top nomor baru bagaimana uang lumayan,15,,"{'label': 'neutral', 'score': 0.8860506415367126}",neutral
lama blokir,2,,"{'label': 'negative', 'score': 0.9998948574066162}",negative
kapan buka blokir punya blokir,5,,"{'label': 'negative', 'score': 0.9832227826118469}",negative
balikin uang woi aplikasi maling,5,,"{'label': 'negative', 'score': 0.9999146461486816}",negative
hari uang jelas balikin uang aplikasi maling,7,,"{'label': 'negative', 'score': 0.9999072551727295}",negative
woi bener gopaylater baru buka blokir tau tau blokir anjing masalah apasih,12,,"{'label': 'negative', 'score': 0.9999139308929443}",negative
saldo gopay potong besar hari jaket driver jek lunas tahun lalu mohon bantu terima beri,15,,"{'label': 'neutral', 'score': 0.9997773766517639}",neutral
iya emang aneh kakak aku selalu tepat waktu bayar kalau pakai tidak bisa terus jadi blokir deh gatau nilai bagaimana bikin tidak bisa pakai aku jdinya paling pakenya beli token terus aplikasi gopay kalau,34,,"{'label': 'negative', 'score': 0.9998676776885986}",negative
padahal tagih pertama aku lgsung bayar tepat waktu kakak lgsung limit,11,,"{'label': 'negative', 'score': 0.9994685053825378}",negative
sama arti kasus aku soal transaksi skor kredit cek sama analis gopaylater jadi kalau gagal langsung blokir paling nunggu hari baru buka,22,,"{'label': 'neutral', 'score': 0.9994454979896545}",neutral
pas masukkin pin kaa,4,,"{'label': 'neutral', 'score': 0.5855073928833008}",neutral
hampir semua punya gopaylater blok kakak aku mau bulan buka habis blok bangkrut kayak,14,,"{'label': 'negative', 'score': 0.9998676776885986}",negative
tanggap kakak lewat kata lama hari pakai analisis gitu ngerti sama mana data pribadi pegang,15,,"{'label': 'negative', 'score': 0.9996689558029175}",negative
pas masuk gojek emang blokir coba transaksi masukin pin soal aku sering blokir pas pakai payment link sama tokped jadi belum blokir pas masukin pin gagal langsung blokir jdinya,29,,"{'label': 'negative', 'score': 0.9996414184570312}",negative
pas mau sen gojek terus lgsung blokir,7,,"{'label': 'neutral', 'score': 0.9998053908348083}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
aku jam saldo ghaib anjir gatau tutor,7,,"{'label': 'negative', 'score': 0.999889612197876}",negative
asliiii otak atik dikit kakak biar saldo cepat update refresh gitu halaman gopay tabung gaguna jujur,16,,"{'label': 'negative', 'score': 0.9992157220840454}",negative
mana uang malinggggg,3,,"{'label': 'negative', 'score': 0.9999022483825684}",negative
blokir coba transaksi kakak,4,,"{'label': 'neutral', 'score': 0.9990079998970032}",neutral
halo admin mau tanya hapus daftar rekening bank apps gopay cara gimana,12,,"{'label': 'neutral', 'score': 0.9998668432235718}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
kata penuh syarat padahal aplikasi limit banyak loh,8,,"{'label': 'negative', 'score': 0.9998929500579834}",negative
sama anjir kesel banget tiap topup gopay saldo malah masuk tabung nunggu lama,13,,"{'label': 'negative', 'score': 0.999919056892395}",negative
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
mohon selalu waspada kakak akun resmi twitter bni centang emas verified belah nama akun bukan photo profile jaga selalu rahasia data pribadi kakak tks wudy,25,,"{'label': 'neutral', 'score': 0.9998496770858765}",neutral
hai kakak maaf buat kendala kakak mimin bantu sila kakak sampai detail lalu,13,,"{'label': 'neutral', 'score': 0.9998934268951416}",neutral
cdm deh mending,3,,"{'label': 'negative', 'score': 0.9995824694633484}",negative
balikin uang aplikasi maling,4,,"{'label': 'negative', 'score': 0.9999154806137085}",negative
halo kakak maaf atas kendala keluh kakak kena kendala tapcash biar mimin bantu cek infoin detail data lalu kakak mimin tunggu,21,,"{'label': 'neutral', 'score': 0.9998940229415894}",neutral
wah sama tadi pagi nyangkut sekarang mas nyangkut,8,,"{'label': 'negative', 'score': 0.9998855590820312}",negative
halo kakak duit kirim pending soal aku ngalamin thank you,10,,"{'label': 'negative', 'score': 0.9933383464813232}",negative
kakak kirim duit,3,,"{'label': 'negative', 'score': 0.9997726082801819}",negative
kakak masuk saldo,3,,"{'label': 'neutral', 'score': 0.9998714923858643}",neutral
kakak duit,2,,"{'label': 'negative', 'score': 0.9998660087585449}",negative
cdm tolonggggggggg,2,,"{'label': 'negative', 'score': 0.9997151494026184}",negative
@thesstart @gopayindonesia GA ADA ,4,,"{'label': 'neutral', 'score': 0.8942373394966125}",neutral
kabarin kalau beres kakak ken tau responnya,7,,"{'label': 'neutral', 'score': 0.9991235136985779}",neutral
admin gimana cerita beli kuota aplikasi bima pakai gopay saldo potong invoice keluar aplikasi transaksi gagal terima bayar cuma bilang refund laku aplikasi terima kacaww,25,,"{'label': 'negative', 'score': 0.9993108510971069}",negative
bca coba bayar pakai gopay,5,,"{'label': 'neutral', 'score': 0.9998879432678223}",neutral
admin cek segera,3,,"{'label': 'neutral', 'score': 0.9998797178268433}",neutral
uang balikin aplikasi maling,4,,"{'label': 'negative', 'score': 0.9999171495437622}",negative
aplikasi maling,2,,"{'label': 'negative', 'score': 0.9999219179153442}",negative
woi maling,2,,"{'label': 'negative', 'score': 0.9999165534973145}",negative
gusss dibalikinn,2,,"{'label': 'positive', 'score': 0.9991856217384338}",positive
samaaaa kakkk aneh banget,4,,"{'label': 'negative', 'score': 0.9999191761016846}",negative
selamat siang kakak kalau aku mau complain kait driver kurang senang,11,,"{'label': 'negative', 'score': 0.9986696243286133}",negative
oke kakak cek kakak tak isi data terima kasih,9,,"{'label': 'neutral', 'score': 0.9998888969421387}",neutral
subcription bumvle bikin kamu kenyang perut kenyang atensi,8,,"{'label': 'positive', 'score': 0.999121367931366}",positive
februari makan sama bumble,4,,"{'label': 'negative', 'score': 0.9996987581253052}",negative
bumble padahal aku lifetime,4,,"{'label': 'negative', 'score': 0.9999096393585205}",negative
subscription app pernah kamu download terus lupa unsubscribe,8,,"{'label': 'neutral', 'score': 0.9998962879180908}",neutral
selalu waspada kakak akun resmi twitter bni centang emas verified belah nama akun bukan photo profile jaga selalu rahasia data pribadi kakak tks cempaka,24,,"{'label': 'neutral', 'score': 0.9995297193527222}",neutral
hai kakak maaf buat kendala kakak mimin bantu sila kakak sampai detail lalu,13,,"{'label': 'neutral', 'score': 0.9998934268951416}",neutral
sayang sekali atas kendala jadi kendala sebut mohon sedia bapak hubung halo bca via fitur call aplikasi halobca bebas pulsa proses lanjut tks achel,24,,"{'label': 'neutral', 'score': 0.999893069267273}",neutral
bantu admin habis isi tapcash pakai oneklik kok masuk proses terus,11,,"{'label': 'neutral', 'score': 0.9995717406272888}",neutral
kocak bulan lalu limit naik langsung blokir lapor percuma sampek sekarang pakai kemarin dapet notif limit naik aneh blokir jelas sekali truss ngapain naik kalau blokir,26,,"{'label': 'negative', 'score': 0.9998948574066162}",negative
jangan semangat baik serah story kasus gopay later ntar kelar blokir pakai bentar blokir wkwk,15,,"{'label': 'negative', 'score': 0.9997528195381165}",negative
slowrespon semua kakak,3,,"{'label': 'negative', 'score': 0.9986563920974731}",negative
aplikasi anjing balikin saldo bangsat,5,,"{'label': 'negative', 'score': 0.9999184608459473}",negative
tunggu awal bulan lancar,4,,"{'label': 'positive', 'score': 0.9999477863311768}",positive
aneh bangeeet aku tanggal seret seret blokir kayak hati,9,,"{'label': 'negative', 'score': 0.999915361404419}",negative
halo kakak atas akun soal aku begini,7,,"{'label': 'neutral', 'score': 0.9998992681503296}",neutral
sama transfer proses jam sukses dana masuk rekening tuju padahal saldo potong wkwkk aplikasi sampah,15,,"{'label': 'negative', 'score': 0.9999115467071533}",negative
@fachrulpls @gojekindonesia @gopayindonesia belum ,4,,"{'label': 'neutral', 'score': 0.9998908042907715}",neutral
blokir apa selesai,3,,"{'label': 'negative', 'score': 0.9998084902763367}",negative
admin apa sih pakai tanggal bilang pakai feb pakai feb bilang sipake feb gitu terus ampe kiamat gausa kalau pakai anjrit,21,,"{'label': 'negative', 'score': 0.9998786449432373}",negative
cek oyyyy,2,,"{'label': 'positive', 'score': 0.9960554838180542}",positive
