cleaned_text,label
fitur shopeepay favoritku transfer bank fitur aku transfer uang rekening bank mana biaya admin cepet aman satsetsatset,positif
done semoga beruntung,netral
fitur shopeepay favoritku transfer bank fitur aku transfer uang rekening bank mana biaya admin uwu jadi hemat praktis kirim uang jajan adek ibuk hasil jualan ku,positif
fitur shopeepay favoritku transfer bank fitur aku transfer uang rekening bank mana biaya admin uwu jadi hemat praktis kirim uang jajan adek ibuk hasil jualan ku,positif
fitur shopeepay favoritku transfer bank fitur aku transfer uang rekening bank mana biaya admin uwu jadi hemat praktis kirim uang jajan adek ibuk hasil jualan ku,positif
transfer ewallet amp,positif
fitur shopeepay favoritku transfer bank fitur aku transfer uang rekening bank mana biaya admin uwu jadi hemat praktis kirim uang jajan adek ibuk hasil jualan ku,positif
fitur favoritku transfer ewallet bebas transfer perlu ribet,positif
transfer bank jadi my fav semakin berkembang jadi aplikasi keseharian memudahkan buah duren bekukan diberi cokelat sedap dimakan like komen dilakukan semoga hadiahnya didapatkan,positif
fitur favorit qris tentunya mudah digunakan cepat pembayaran apapun jadi sat set pakai lama,positif
shopeepay buat cekout buat isi pulsa buat bayar shopeefood buat token listrik lebih hemat aman,negatif
favoritku fitur pulsa amp,positif
favorit qris transfer tarik tunai semuanya sat set set bget secepat kilat transfer gratis pokoknya pkae shopee pay sangat mengguntungkan yuk pkae shopee pay semuanya lebih mudah mengguntungkan,positif
paling suka fitur shopeepay later checkout barang terlebih membayar kemudian hari banyak promo amp,positif
fitur transfer terfavorit gratis bank manapun perlu mikirin biaya admin,negatif
sukaaaa semuanya tapii pelajar sihg qris sekarang kantin aku pakai qris jadi lebih mudahkan qris,netral
fitur topup tarik dana manfaat buat memudahkan pengisian saldo bertransaksi menarik dana rekening bank berguna mengelola keuangan seharihari perlu menggunakan uang tunai,positif
hai paling favorit fitur aplikasi transfer ewallet sama seabank memudahkan ku sekali mentranfer uang jajan sama arisan terus kalau pakai seabank belanja shopee lebih hemat,positif
hai paling favorit fitur aplikasi transfer ewallet sama seabank memudahkan ku sekali mentranfer uang jajan sama arisan terus kalau pakai seabank belanja shopee lebih hemat,positif
qris donk manfaatnya aman mudah sat set mau transaksi apapun oke sekali,netral
semuanya sukaaaa mo belanja online gampang mo jajan offline gampang qris na,positif
fitur favorite ku shopeepay transfer bank gratis benar benar sangat membantu aku sering menarik saldo bank fitur transfer sangat berguna keseharian ku sering transfer,positif
fitur qris lebih cepat mudah aman,positif
qris lebih cepat,netral
fitur favoritku qris transfer gratis bank sangat memudahkan cepat aman,positif
fitur shopeepay favoritku qris sih soalnya mau bayar apapun cepat mudah ribet aman,positif
fitur shopeepay favoritku qris sih soalnya mau bayar apapun cepat mudah ribet aman,positif
fitur shopeepay favoritku qris sih soalnya mau bayar apapun cepat mudah ribet aman,positif
fitur shopeepay favoritku qris sih soalnya mau bayar apapun cepat mudah ribet aman,positif
fitur shopeepay favoritku qris sih soalnya mau bayar apapun cepat mudah ribet aman,positif
fitur shopeepay favoritku qris sih soalnya mau bayar apapun cepat mudah ribet aman,positif
fitur shopeepay favoritku qris sih soalnya mau bayar apapun cepat mudah ribet aman,positif
fitur favorit ku bayar pakai qris sangat sangat memudahkan pembayaran satset gaperlu ribet yu ikutan,positif
mudah rezeki buat,positif
memang bikin serba satset sih banyak fitur² menarik mempermudah pembelian pulsa topup shoopepay bayar tagihan fitur favorit qris dong praktis aman amp,positif
fitur qris aku suka mau ribet pegang uang cash kembalian apalgi sekarang serba canggih mau beli sayur qris aplikasi shopeepaynya satset lemot,negatif
qris dong mudah aman fleksibel ketinggalan promonya,positif
fitur shopeepay favoritku transfer bank gratis benerbener ngebantu sekali buat kirim uang kepikiran biaya admin dong praktis cepat amp,positif
cek dm min,netral
saldo shopee pay kok gamasuk anj top up ovo kepotong berhasil coy besar banget nom nya fak,positif
mana rb,positif
iyaa soalnya aku mau pakai shopeepay aneh banget sumpah saldoku cukup padahal totalnya napa si,negatif
min spaylater gua transaksi scam kayak hack akun shopee gua,negatif
ihhh kak ngeselin banget sumpah sini aku bantu tag biar cepet tindak lanjuti weh gimana shopee tanggung jawab,negatif
hai kak maaf kak bikin nyaman terkait pembelian token menggunakan voucher cashback koin masuk mimin bantu cek lebih lanjut infoin username shopee ss kendala kakak dm social media mimin tungguxl,negatif
jelek kamu,positif
sama terus,positif
mau melakukan pengaduan spaylater terkena hack,negatif
kok allah kamu posisinya seller,positif
gajian seru,positif
topup shopee masuk,positif
kak mjb kakak solusinya gimana tetep masuk saldonya,negatif
yoii dapet mulu gua shopee wkwk,negatif
rumah kelomang,negatif
punya kulkas rmh buat apaa va malah rmh sempitt wkwkw,negatif
kalo kirim koin aku kasihh buat kamu lebih ituu gimana nih shopee dah kirim koin temen,negatif
bisanya dapet jt,netral
gajelas kamu,positif
gimana caranya koin shopee sebanyak biar diruker shopee pay min,negatif
halo kak mohon maaf atas ketidaknyamanannya aku saranin kakak mencoba atur ulang fitur otentikasi sidik jari face idtouch id pengaturan keamanan handphonemu yaa kamu infoin detail kendalamu dm twitter aku tunggu nz,negatif
hi kak maaf sekali bantu cek top up paketnya mohon hubungi melalui whatsapp ketik ngobrol klik agent care kemudian pilih lainnya thanks kai,negatif
min kok aku topup shopeepay delay yaa brimo pas akun shopeepay engga,negatif
hi kak dont worry terkait kndla pd mau bayar loading terus aku saranin perbarui applikasi shopee pastiin jaringan internet stabil clear cache log out log in amp,netral
mantap,netral
kacau sistem kalian barang stuck harian melebihi batas maksimal estimasi barang nyampe kalo komplen bakalan tindakan emang sistem kalian ngedetect otomatis bermasalah pengiriman,negatif
terimakasih atas informasinya sobat siber berkenaan laporan tersebut harap segera melapor spkt subdit siber polda terdekat menemui kendala proses pembuatan laporan silahkan menghubungi melalui website terimakasih,negatif
halo rm nya kerja dong,positif
hati-hati hilang dimakan,negatif
gimana nih solusinya,netral
ni kenapaa paket terhenti progres apa min,negatif
ntar diblokir berjemaah seller pindah platform kamu repot broyuk akun preman kaya gni ditindaak lebih tegassss yuk yuk,negatif
bagaimana min uda lebih sejam,positif
biaya dipinta parkir,netral
besok co an bnyk pol duit nya kek transparan gamau kasih shopeepay apa,negatif
status berhasil saldo tapcash bni nambah gimana sekarang masuk saldonya,positif
hi kak maaf bikin kakak risau kakak unlink akun shopeepay kakak dulu cara buka pengaturan shopeepay amp,negatif
hai kak mohon maaf terkait kendala bayar shopeepay mohon pastikan saldo shopeepay kakak miliki cukup lebih subtotal jumlah produk ongkos kirim biaya layanan rp biaya penanganan rp kak moga membantuvk,negatif
tf nya berapa lama dong si cancel,negatif
min mana cashback koin shopeepay ku lumayan min koin lho mau tiga hari lho min,negatif
cek dm lgi min,netral
makasih infonya,netral
pastikan sobat bri menghubungi nomor layanan resmi contact bri sabrina whatsapp akun resmi media sosial bri terverifikasi tkschesy,negatif
sobat bri mohon selalu menjaga kerahasiaan data perbankan pin username password otp cvvcvc qlola ib token jangan memberitahukan data tersebut pihak mana termasuk petugas bri,netral
halo coba topup transfer shopeepay brimo berkali gagal kendalanya terjadi ss nya,negatif
plis om pocer gratis ongkirnya mah bukan gratis diskon doang apaan ongkir rebu mau beli rebu doang pakai pocer tetep ongkir bukan gratis plis diskon ongkir ganti namanya plis,negatif
hi kak mohon maaf terkait shopeepay terpotong otomatis mimin bantu pengecekan infoin detail kendala kakak dm stay safejd,negatif
dihubungin cs nya kak tanya dulu,negatif
alhamdulillah kalo salah nomor virtual kemungkinan balik yah kak,negatif
aku masuk kak ternyata rekeningbarusan cek rekening ternyata,negatif
kalo salah nomor virtual akun nya kira kira bantu yah kak sama cs nya,negatif
kak cobaaa kamu cekk nomor virtual kamuu soalnya aku barusan cek nomor virtual nya ternyata salah nomor,negatif
bank btn kak hubungin bank btn disuruh nunggu hari menangyss mana dikit jumlah nya,negatif
iyaa kak aku jdnya gagal,negatif
kakak transfer mana kak coba hubungin cs kakak tf,negatif
kak aku masuk shopeepay maupun rekening yallah disuruh nunggu hari capek sekali,negatif
semangat sukses selalu,positif
berarti gagal yahhh kak,negatif
mana nih katanya iphone,negatif
mana nih katanya check out pakai shopeepay bakal iphone,negatif
kak aku jadinya dikembaliin saldo dananya baru masuk,negatif
min cek,positif
huhu makasiii yaaa kak,negatif
waduh berati email kamu subscribe paling telepon sopi minta cancel kalau misal auto payment kalau twitter ngeri banyak bot gaje ‍,negatif
gmail kamu biasanya masuk notif purchase successful al diliat beli apaa,netral
biasanya kalo kamu langganan gdrive all kamu langganan gdrive,netral
terimakasih banyak bu,negatif
iyaa kak aku infoin,netral
siap kak ku infoin,netral
kakkk kaloo masuk saldonya minta infoin gakk soalnyaa aku jarang pakai akun shopeenyaaa,negatif
iya betul disuruh tunggu maksimal jam panik soalnya aku top up nya lumayan,negatif
tadi chat pihak shopee katanya nunggu jam padahal isi saldo tuh mau co,negatif
seriuss kak aku top up jam lewat sekarang dana ku kepotong sppay,positif
iyaa yaa ditunggu jam masa,negatif
huwaaa sama aku top up masuk,positif
eh kak serius aku kaget banget topup gamasuk,negatif
huft menyebalkan nunggu saldo nya jam shopeepay lamaa sekalii,negatif
baik sama sama,positif
hai semuanya kampanye berakhir terima kasih banyak semua membantu menyebarkan berita mendistribusikan hadiah akhir bulan meninjau semua komentar retweet tweet selama akhir pekan,negatif
hai kak maaf atas kendala biaya penanganan shopeepay menerapkan biaya penanganan mengembangkan inovasi teknologi layanan amp,negatif
lama banget,negatif
mohon duitnya segera proses hampir jam lalu statusnya si proses terus cepat,negatif
duitku proses mulu jam jam berlalu hubungi cs nya lewat apk malah balasannya template jam operasional bank sudh tutup apaan coba,negatif
hi kak maaf atas kendala dialami terkait kendala pembelian token silakan melakukan clear cache amp,negatif
jelass tiba notif email akun dibatasi lapor katanya akun dipulihkan pas coba dipakai dipakai beli upload shopee video aku bahkan beberapa bulan belanja woyy apasih jelass,negatif
cek dm min,netral
orang indonesia sekarang membeli apa beberapa detik kini hadir indonesia mempermudah pembelianpenjualan crypto,negatif
kapan diprosesnya mengajukan pengembalian dana diproses,negatif
