cleaned_text,label
gopay berkali gopaylater diblokir padahal nih bayar tagihan jauh jatuh tempo makin kesini kok malah makin jelas begini,negatif
isi saldo bni tapcash gopay saldo kepotong pas cek saldo bni tapcash nya masuk mohon bantuannya,negatif
mohon maaf tuh pakai gopaylater kan yaaaa kok ditelp nih mohon maaf enak tidur nih yaaa kok diganggu,negatif
pembayaran transaksi menggunakan kejadian kali jarak lebih hari januari amp februari dilaporkan solusi ditawarkan disuruh menunggu kali jam dicoba,negatif
halo ditanggapi laporan aplikasi yaa lama betul responnya,negatif
aplikasi perlu perbaiki ktp sesuai ducapil dikatakan sesuai upgrade gopay plus terus menerus gagal,negatif
hl kakak kebuka,negatif
sama,netral
admin akun gopaylater tiba-tiba diblokir,negatif
admin cek dm,positif
admin cek dm yaa,netral
halo kakak aku dm aku barusan kena kendala kaya gitu,positif
haloo admin cek dm dong,positif
akhirnya hari topup dinyatakan gagal duitnya dibalikin lama banget tetap terima memberi balikin dananya,negatif
kakak gopay later aktif kok buat transaksi pembayaran keterangan nya gopay later aktif mohon solusinya,netral
kakak alhamdulillah,positif
begini boss,positif
transfer e wallet gopay nunggu hari kerja mau beli flashsale keburu basi anj mana baru tau karna cari tau lama banget masuknya pas mau transfer dikasih peringatan pemberitahuan proses kirim hari kerja anjir pls lah,negatif
blok kewan,positif
cs nya dihubungin pagi sekarang sibuk terus solusi dapet pulsa malah habis ditambah personilnya mungkin kasian customer kendala butuh konfirmasi buru tanggapannya lama banget,negatif
admin respon dong jgn handling fee naik trus service jelek begini,netral
admin minta cek dm thankyouuu,positif
sumpah aplikasi kamu jelas banget,positif
admin cek dm,positif
respon minsoalnya aku mau dataku salahgunakanaku mau nutup akun kok persulit padahal pakai,negatif
admin aku tuh mau hapus akun gopay nya kok tulisan bagian cashloan tagihanmu bayarpadahal daftar gopay pinjam tolak minjem paylatter sama sekali kok tagihan tu gmnatolong bantu admin,negatif
kakak sorry jd kamu kebayar tagihannya kasus aku sama gini️,negatif
please sekarang bayar heyy,negatif
cek dm admin,positif
dibantu dong admin,negatif
admin cek dm,positif
nyesel banget top up via masuk dibalikin dana dikomplen malah disuruh nunggu hari top up apaan coba hari,negatif
tau deh siapa salah duanya mengecewakan top up disuru tunggu hari buat proses,negatif
cek dm admin,positif
gojek indonesia jadi akun bener masa bener apa mau nipu,negatif
ngentotttt saldo ilang rb tanggung jawab jing,netral
woiiii saldo rb lo kemanain jirr habis ganti nomor kok ilang,negatif
halo admin buka dm,netral
semua biaa k buat pertama doang bisanya,positif
pakai app gopay sendiri gojek soalnya rb an pulsa k,netral
woy kestau susah kali sinyal kalau krl aku kalau minta jemput jd telpon pakai pulsa btw beli pulsanya promo pulsa k cuma sor kau dengarnya kan terus gratis transfer mana kali perbulan,negatif
siapa tau cara ngubah payment netflix gopay aku ngelink diubah,negatif
hei topup senin sekarang masuk cuma disuru nunggu tiket balikin uang,negatif
halo kakak gopaylater digunakan aplikasi gojek padahal keterlambatan pembayaran,netral
top up gopay bni saldonya masuk saldo bni kepotong cs nya gopay jawaban tolongin dong admin,positif
gopaylater buka blokiran nya mau promo an,negatif
hi kakak maaf bikin kamu tenang kendala pembelian paket data kamu pastikan akun dana kamu terverifikasi premium terlebih kakak kendala silakan menghubungi asisten digital diana apk dana kamu yah thanks mr,negatif
kuota gb,netral
hi kakak paham dgn kendala kamu terkait keluhan kamu silakan clear cache apk dana update versi terbaru lalu restart device pastikan jaringan internet stabil kuota internet mencukupi silakan coba berkala kakak thx nz,positif
gopaylater blokir admin,negatif
wkwkwk berbagai cara tetep bayar mungkin saldonya kurang,negatif
gopaylater terblokir sekarang,negatif
dong akun gopaylater buka blokiran nya pengen ngejar promo nii tiba² akun blokir tq,negatif
akun gopay later kok terblokir permanen awal bulan sekarang padahal komplen berkali amp padahal punya tagihan tertunggak kira tahu netizen baik hati colek,negatif
libur kakak barusan mau ngetransfer uang panin ternyata baru feb semua jenis transaksi termasuk rtgsbi,negatif
gopaylater bagaimana,positif
gimana hey paylater seengknya jelasin kenpa blokirngk salah kok tba blokir kebuka trus blokir lgi aneh,negatif
cek dm dong kakak,netral
halo kakak kalau misalnya transfer no gopay namanya gimana bantu check kakak terimakasih jujuly takut,negatif
kemarin kebuka terus hari ketutup aneh,negatif
admin aku upgrade gopay ditolak mulu,negatif
cek dm,netral
selamat pagi hari minggu top up gopay melalui seabank sekarang statusnya proses saldo seabank terpotong uangnya masuk gopay gimana laporan aplikasi gopay waktu pengisian bank pilihan seabank,negatif
dong gojek akun kena hack orang mengatasnamakan gojek,negatif
admin aku top up emoney pakai gopay history tulisannya transaksi berhasil masuk saldo nya yaa pencet update balance,positif
cara nonaktifin gopaylater gimana,negatif
gopulsa delay biasa dibantu admin,netral
iya sama nih responnya kaya begini yaudah berarti emang dipakai,negatif
kalau baca sih dibuka katanya bulan sendiri kebetulan aku baru sebulan keblokir,negatif
kakak solved aku mengalami sama cs nya solutif nih,negatif
cek dm,netral
tiap mau bayar pakai paylater selalu tulisan status paylater blokir lho apa artinya blokir,negatif
sering terjadi,netral
lebih hari disuruh hubungi sendiri merchant bersangkutan,negatif
hi kakak mohon atas kendalanya proses refund maksimal h hari kerja waktu pembelian tiket mohon kakak cek berkala ewallet nya digunakan terima memberi kakak,negatif
anjir aneh gopay,positif
cek dm dong admin,netral
betul banget,negatif
gimana iki lurrrr mau mencoba membobol gopay q,negatif
cek dm,netral
cek dm,netral
cek dm admin,positif
plis cek dm pengen nangis tau gakkk,negatif
punyaku sebulanan lebih kakak baru dibuka,negatif
gopaylater digunakan pembayaran tokopedia,positif
guys pernah sih saldo gopay ilang tiba² pas chat admincs nya respon serius pdhal kirim semua ss an nya respon cuma template doang dm kemaren siang jam sekarang jelas,negatif
hai kakak al maaf yah triva bantu pengecekan kendala kakak alami mohon infokan nomor trinya melalui whatsapp ketik ngobrol klik agent care kemudian pilih kartu tridigiboxlainnya thanks elsa,negatif
sekarang direfund sama sekali padahal h gimana nih,negatif
akun gopay later kok terblokir permanen awal bulan sekarang padahal komplen berkali amp padahal punya tagihan tertunggak kira tahu netizen baik hati colek,negatif
coba mab ditanya dong alasannya blokir paylater alasan jelas akun bapak keterlambatan jatuh tempo lama limit banyak kok mab asal blokir becus jadi fintech bukan ngalamin lho,negatif
mjb kakak tahun gopaylater aku pernah keblokir tiba-tiba padahal gapernah nunggak samsek terus aku dm dong katanya begini bener sih dulu habis aktifin gpl aku jarang makenya sekarang kok buat transaksi,negatif
admin mau nanya,negatif
gess pernah topup emoney gopay transaksi jelas berhasil malah masuk emoney nya bagaimana biar masuk kirakira bagaimana solusinya admin,positif
ahhhh anjjjjjj,netral
lamaa minn buset dahhhhhhh,netral
guys pernah ilang tiba² sih saldo kalian punya baru ilang padahal lgi laper pengen cari makanan,negatif
cdmm lahhh woyyy admin,negatif
woiii admin balikin saldo ilang k anjirrrrrr,negatif
ampunn aku tanggal huhu laporan mulu tetep nihil kalau nemu solusi kabarin kakk,negatif
punyaku kakak huhu tgl malah,negatif
halo admin dibantu yah top up gopay via blu berhasil notifnya masuk saldonya gopay,positif
maksudnya apa tibatiba aku gapernah berlangganan apapun ajuin paylater jadi takut mau top up gopay langsung kepotong,negatif
hallo admin top up gopay pending,positif
siang admin bisakah followup terkait email laporan nomor,negatif
hai izin bertanya mengenai status pay later terblokir apa diketahui alasannya,negatif
ditanggapi dm,negatif
gopay apa error,negatif
laporannya mana tau lama banget hampir sebulan,negatif
cek dm admin,positif
iya cek dm makanya infonya tulis dm,negatif
halo kakak kok transfer menunggu cek dm dong,negatif
cek dm,netral
nomor gopay diganti gaa,negatif
admin saldo gopay kok masukmasuk mohon bantuannya,negatif
awal blokir pertama kali pernah dipakek transaksi kakak,negatif
kakak kabarnya masuk saldonya,netral
masuk kakak sekarang kasus serupa mau tanya tanya,negatif
ketiga kali kakak keblokir,negatif
admin kalau transfer nya lewat gojek ko kena admin yah,negatif
gopaylaterku dogunakan admin statusmy bloked pemberitahuan padahal kalau bayar pernah telat,negatif
diem² saldo masuk emoney yaaa saldo kepotong kalau komplain slow respon banget gopay kacau kacau,negatif
topup gopay pakai blu bca kepotong admin gopay nya kakak,positif
sih awal feb kmplen tiba keblokir hari lalu dh kebuka sekarang mau pakai pakai gimna kali telat bayar lho mna jwbannya jelas mnta pnjelasan blokir,negatif
kakak penting lunas pinjeman sebelumnya,positif
gimana mana uang kalian repayment giliran tagihan dibayar teror tiap jam giliran tagihan dibayar malah tarik jangan salah informasi kalau customer mana uang,negatif
hallo limit gopay later dipakai tokopedia aplikasi gojek,netral
kakak aku tiket bantuan app gojek mengenai gopaylater aku tiket tgl skg respon cara eskalasinya bagaimana,positif
ettt blai sorry sorry wkwkkwkw,negatif
hallo cek dm,netral
halo terpotong apa merasa terpotong mohon konfirmasi cc,negatif
hi kakak mengerti kakak butuh bantuan yuk buat laporan diana masuk aplikasi dana pilih mesaya pilih chat diana mohon berikan nomor laporan lewat dm terimakasih,negatif
terakhir dm bilang mohon tunggu karna kalau transaksi jam maksimal kali jam kalau transaksi jam maksimal kali jam transaksiku jam kali jam masuk,negatif
kakak gimana selesai masalahnya aku nyangkut kakak gopay seabank huhu,negatif
masuk kakak,positif
masuk kakak,positif
seminggu nyangkut duitnyaa,negatif
gimana gopay dibuat transaksi,negatif
apes bener hari bangke salah transfer gopay mana nomer nya cuma bintang bintang keliatan full semua gimana biar hold dulu solusi nyaaa,negatif
cek dm admin,positif
diproses melalui layanan sosial media perlu verifikasi data terlebih semoga kendala kamu segera terselesaikan af,netral
mimin sarankan konfirmasi pihak aplikasi gopay dilakukan pengecekan lebih lanjut apabila dilakukan pengecekan saldo sisi seabank silakan menghubungi cs seabank melalui layanan live chat aplikasi seabank layanan telepon,negatif
hai sobat seabank mohon maaf atas ketidaknyamanannya mimin bantu infokan terkait menerima dana masuk seabank penerima dana sifatnya pasif menerima dana masuk,negatif
cek dm kakak terima kasih banyak,positif
cek dm dong admin,netral
cek dm,netral
parah,negatif
gopay tiap kali mau bayar pakai qris selalu crash aplikasinya,negatif
jam mba,netral
email gubrish,negatif
cek dm admin hari dm dibaca,netral
cek dm admin hari dm dibaca,netral
cek dm admin,positif
woylah transfer gopay seabank gamasuk² sihh dong woy,negatif
aku kemarin sempat kegocek aku tengok kok akunnya meyakinkan bangsat ternyata nipu admin tindak lanjut apa masa penipu dibiarin komen jelas akunnya,negatif
perkara cs gopay slow respon aku salah liat,negatif
aku kegocek keklik linknya akunku diretas,negatif
wkwkwk kakak aku sedih ngakak,negatif
ditipuu gimana nderr spill kelakuan cs gadungan bangsat,negatif
diem kamu anjir,negatif
hallo kakak dong transaksi berhasil si penerima masuk uangnya minta balikin batalin proses lama banget sekalinya berhasil segala pakai masuk gimana solusinya pihak gopay kesel banget ngebantu sama sekali,negatif
woyy uang transfer berhasil uang masuk bank parah banget,negatif
kakak aku ditipu sama komen atasmu,negatif
cek dm,netral
chat cs berkali kali selalu dibilang seabank penerima pasif silahkan konfirmasi bank pengirim chat cs gopay bilangnya silahkan konfirmasi bank penerima lempar lemparan,negatif
hai sobat seabank mohon maaf atas ketidaknyamanannya terkait kendala tersebut seabank pihak penerima dana sifatnya pasif mimin sarankan kamu menghubungi pihak ewallet gopay dilakukan pengecekan lebih lanjut,negatif
help me akun gopayku diretassss,positif
minnnn help akun gopayku diretassss,positif
cs bilang tunggu hari maksimal jam transaksi aku berhasil gopay seabank saldo masuk help buat bertahan hidup,positif
transaksi aku jt tgl maret gopay seabank masuk masuk help,negatif
transaksi tgl maret jt gopay seabank tertulis transaksi berhasil masuk seabank kata cs gopay maksimal hari jam ditunggu nnti kalau masuk aku nangis loh,negatif
dm kakak,netral
transfer seabank gopaypinjam penipu bikin bukti transfer palsu,negatif
cek dmmin,positif
dear admin akun gopay blokir hubungi cs berkali kali nomor tiket pelaporan menit closed hubungi tetep blokir entah solusi sama sekali,negatif
cek dm,netral
admin respon dong bayar tagihan tertagih mana kena denda besar banget ampun deh respon lama,negatif
selamat siang admin aplikasi gopay muncul icon gambar keypad memblokir angka transaksi mohon solusinya terimakasih,negatif
admin cek dm dong,positif
didm admin,netral
admin kok tadi transfer gopay rekening gagal terus kali coba sedang pemeliharaan sistem,negatif
minn bagaimana aku mau bayar alfagift gagal teruss,negatif
cek dm kakak,netral
halo kakak cek dm,positif
cek dm admin,positif
transfer bank gopay lama banget si tgl kemaren smpe sekarang masuk org butuh uangnyaa terus pas ditanya cs suruh nunggu hari masa transfer doang smpe seminggu nunggunya jirrrr mau cancel,negatif
cek dm admin,positif
bangke kalian balas mention sangat penting oii,positif
dm respon haha kocak,negatif
kali nlpn contact center jawaban bedabeda menyelesaikan masalah sama sekali aneh banget,negatif
cek dm,netral
agent contact center nya sama sekali membantu malah bikin emosi,positif
komplain nih dibantu contact centernya goblok soalnya,negatif
kakak gimana keluhannya beres kakak,negatif
admin mohon cek dm butuh bantuan,netral
channel private resmi bri melalui sabrina whatsapp nomor akun resmi media sosial bri verified tksfadi,negatif
dana diterima silakan konfirmasi pihak pengirim dilakukan pengecekan bank bri penerima,negatif
mohon maaf atas ketidaknyamanan dialami transaksi transfer bersifat real time transaksi mengurangi saldo rekening rekening tujuan sarankan pengecekan detail transaksi cara cek mutasi rekening melalui brimo,negatif
admin cek dm,positif
mohon balas cepap kakak,negatif
telfon cs lalu mengatakan transfer jam hari dana masuk rekening chat wa shabrina bri low response admin terima memberi,negatif
transfer gopay seabank pagi proses terus yaa,positif
admin uang hilang mohon bantuanyaa,negatif
logout sendiri pas mau login trus refresh uangnya hilang trus riwayat transaksi gopaynya kehapus mohon cek dmnya,negatif
admin mau nanya mau top up gopay bank batas maksimalnya yah,netral
transfer bank jago masuk smpe sekarang,negatif
gopaylater aku tiba diblokir padahal gapernah telat bayar sebulan lebih lapor diaplikasi cuma disuruh cek berkala,negatif
admin cek dm yaa,netral
adududdu,netral
adudududu,negatif
admin cara verifikasi email bagaimana sih soalnya katanya link dikirim da email masuk pernah sekali masuk tahun itupun link invalid url sejak coba verifikasi pernah,negatif
samasama kakak,netral
cek dm admin gimana selesai,negatif
lucu banget sistem lo mau bayar paylater hari jatuh tempo kebiasaan membayar tagihan malah banget dibayar hari h perbaiki tuh sistem lo,negatif
aduan aplikasi live chat nunggu berapa hari sih padahal transfer sengaja jam rawan maintenance tetep kena bug pas transaksi,negatif
pagi kakak harsa maaf atas kendalanya infoin detail transaksinya melalui whatsapp nomor ketik ngobrol klik agent care kemudian pilih kartu tri dicek cs bertugas thanks hani,negatif
halo gimana uang sekarang masuk bri padahal transaksi berhasil apa viral dulu baru direspon,positif
admin cashback rb nya cuma sekali doang,positif
kakak pihak gojek dielmpar kesana kemari bri,negatif
sma kakak kasusnya kayak lgi banyak tuh laporan ig bahkan jt seminggu masuk katanya status berhasil,netral
tau malas pengen beli truk,negatif
ehh naha lila kitu,netral
ditindak lanjutnya hari sekarang,positif
sok coba ajukeun pembatalan deui inu meh buldep teu kitu deui,netral
maaf banget kakak terkait kendalanya dm bantu pengecekan terima memberi mona,negatif
admin dong transfer kemarin statusnya diproses terus transfer ovo dibantu please,negatif
padahal saldonya kepotong gopaynya,negatif
anjir ah tai lah,negatif
daa soalna kapotong tiba kan berarti kamari na ngeaktifan auto potong eta kudu diputusan heula nu auto potongna teh,negatif
nya kitu asli kesel,negatif
aaaa eta mah aktif auto potong tina gopay na nyak,negatif
waktu ios emang berlangganan gitu,negatif
ehh yt prem emang langsung motong gitu,negatif
youtube prem mana lupa anjir email youtubenya beda ama email icloudnya,negatif
ehh emang langganan apa apple i cloud,negatif
apple anjir padahal lama pakai ios,netral
apaan bayar rekan usaha,netral
diproses melalui layanan sosial media perlu verifikasi data terlebih semoga kendalanya segera teratasidn,positif
pengecekan lebih lanjut apabila kamu dilakukan pengecekan saldo sisi seabank silakan menghubungics seabank melalui layanan live chat aplikasi seabank melalui layanan telepon nomor,netral
hai sobat seabank sebelumnya mohon maaf atas ketidaknyamanannya terkait kendala tersebut seabank pihak pasif penerima dana mimin sarankan kamu mengkonfirmasi pihak bank pengirim dana dilakukan,negatif
cek dm admin,positif
absen transaksi gopay nya terkendala,negatif
malam admin mohom cek dm,netral
butuh uang,netral
sekian terima memberi ps pakai produk gopay later atut ditagih rentenir serem kakak aku minjem uang teman hihi,negatif
saran mungkin kalau sop rentenir nagih customer katakatanya dibuat lebih sopan kalau baru telat bayar hari kali pertama lupa bayar tagihan jumlahnya seberapa,negatif
catatan sekarang bayar lunas beserta dendanya cuma beneran heran kesel sama cara rentenir nagih customer,negatif
konteks utang cuma ribu yallah ribu nyampe loh ditagihnya bener seakan gamau bayar kabur tanggung jawab,negatif
tau kok bayar tau kok bukan pinjaman uang teman tau kok ditunda jujur murni skip lupa apa remindernya lebih sopan,negatif
kalau baru telat hari terus dichat begini sama rentenirnya sih jujur lebay banget yallah,negatif
paham banget gopay later tuh tenggat waktu bayar dilunasi tenggat waktu tersebut mungkin pihak push notification customer remind payment,negatif
thread ngomel gopaylater sederhana kesel sih jarang banget pakai produk gopay later milik nah kemarin sempat pakai mau pesen gocar isi gopay malas isi butuh buruburu,negatif
halo gimana top up bri masuk respon live chat,positif
okeee terima kasih infonya untung coba coba ngechatapa,netral
cek dm admin,positif
halo mau tanya temen temen pakai gobiz kalau status saldo dalm proses masuk nya berapa lama langsung masuk rekening mohon infonya ️,negatif
haii menit lalu aku isi pulsa via gopay sekarang statusnya menunggu,negatif
hi admin kindly help pls aku td baru topup emoney app gopay topup berhasil saldo menambah kartu emoney already submit a help ticket but still no fast update,positif
jujur tahun pakai gopay masalah kali kecewa transfer uang juta terkirim padahal saldo terpotong kasihan uang pengobatan ibu,negatif
admin kok tiba-tiba gopaylater diblokir padahal pernah nunggak pernah telat bayar,negatif
admin gopay later kok diblokir padahal tagihan pernah telat kalau bayar,negatif
halo top up emoney melalui aplikasi gopay sekarang saldo masuk check update berkali² saldo gopay terpotong kunjung tulisannya sukses saldo masuk sama sekali,positif
dm akun kali nya dibalas liat postingan terakhir hari lalu mungkin aktif adminnya,negatif
penipu anjing diem aku babi kontol,negatif
malam admin mau tanya transfer gopay bank kok aneh diproses lama banget terus notif berhasil dikirim pas dicek riwayat masuk bank nanya cs aplikasinya laporannya ditutup sepihak,negatif
admin cek dm terima kasih,positif
halo hari mau order gocar ternyata terhenti clear the payment first katanya failed to charge previous trip saldo kepotong amp refund tuh pd mhn dibantu solusinya thx,negatif
aku eligible admin,positif
halo cdm admin,positif
niat memberi promo,positif
wkwkwk jelas emang,positif
halo admin gimana cara ngatasin gopaylater blokir jadi menu pembayaran,negatif
admin cek dm plissss,positif
transfer aku statusnya proses terus,positif
wkkw hampir kena gocek sma penipu mengatas namakan gopay,negatif
cek dm admin,positif
kalau keluhan kendapa lewat applikasi gopay lalu bantuan lalu pilih keluhan terkait hati sama oknum mengatasnamakan gopay indonesia,negatif
kakak hati² oknum mengatasnamakan gopay bni mengingatkan gopay bni wa bantuan hati sama akun mengatasnamakan gopay indonesia bni wa replay chat twitter,negatif
kakak hati² oknum mengatasnamakan gopay mengingatkan gopay wa bantuan hati sama akun mengatasnamakan gopay indonesia wa replay chat twitter,negatif
kakak hati² oknum mengatasnamakan gopay mengingatkan gopay wa bantuan hati sama akun mengatasnamakan gopay indonesia wa replay chat twitter,negatif
kakak hati² oknum mengatasnamakan gopay mengingatkan gopay wa bantuan hati sama akun mengatasnamakan gopay indonesia wa replay chat twitter,negatif
mengingatkan gopay wa bantuan hati hati sama oknum mengatasnamakan gopay kalau keluhan or kendala lewat applikasi gopay artikel terkait keluhan hati sama akun mengatasnamakan gopay indonesia wa replay chat twitter,negatif
admin kalau salah transfer gopay nomor aktif refund,negatif
admin bantu cek riwayat login akun gopay,netral
halo admin kalau kirim uang via gopay status money sent pas receipt munculnya receipt trx sebelumnya berarti payment berhasil history ingat saldo terakhir jadi trx sukses,negatif
cek dm admin,positif
dunk,netral
top up tgl april sekarang masuk,positif
kakak gimana bayar gopay ko dipakai,positif
cek dm terimakasih,negatif
capek yah debat dgn kesalahan sistem kalian kok jadi nanggung late fee cs nya telepon sulit via laporan by email or app lama sekali responnya k kalau memang terbukti telat konsekuensi kan jatuh tempo,negatif
tumben nih hari dipakai transfer gagal trus,negatif
,positif
admin bayar qris pakai gopaylater gakkkkkk,negatif
gopaylater bulan selalu lunas kok sekarang dipakai waktu disuruh tunggu hari bulan nonaktif,negatif
cek dm aku admin kendala,positif
ehh penawaran pas ajukan tolak alasan memenuhi persyaratan sialan banget cuma mengambil data doang kampret,negatif
halo admin gopayletter kok gunakan admin padahal dibayar bulan gimana minn,negatif
spam parah,negatif
kalau kirim email supportcom jangan spam jangan template kalau mau salesmarketing bikin sendiri email sales apa susahnya sih berisik tau,negatif
halo admin cek dm,positif
emang suka trouble gtuu,negatif
cek dm,netral
transfer rek bank kok tumben hampir jam statusnya proses lapor pusat bantuan respon pagi tadi kalian baik,negatif
terakhir terbukti membayar bukan penipuan salam retjehan,negatif
kalian kalau mau ngelarang pelanggan beli pulsa pakai paylaternya mab sih cukup ditolak pembayarannya perlu pakai blokir segala mab fintech kagak jelas gink kalau ngeblokir orang sebulan lebih,negatif
cek dm,netral
admin cek dm,positif
kalau katanya sih merchant nih ayoo gimana nih,negatif
isi kartu flazz lewat tokopedia gopay saldo gopay terpotong saldo flazz bertambah gimana,negatif
admin cek dm,positif
cek dm admin,positif
cek dm,netral
menyala,netral
hi admin dibantu gimana cara unlink gopay disney hotstar app gopay disuruh unlink merchant app pilihannya subscription selesai amp pilihan cancel auto renewal unlink gopay,negatif
buat mercant selama hari an status verifikasi wajah bo nya pakai banget auto hapus akun,negatif
kakak aku tibatiba diblokir gitu,negatif
cek dm,netral
admin cek dm,positif
cek dmnya dong,negatif
halo admin cek dm,positif
halo hari transaksi transfer gopay bank saldo gopay terpotong saldo tersebut masuk bank,negatif
cek dm admin,positif
cek dm admin,positif
halo kakak cek dm,positif
admin cek dm,positif
cek dm admin,positif
mjb kakak aku sama banget tulisannya coba oktober coba email gojek balasannya malah diarahin bantuan aplikasi isinya cuma template,negatif
cek dm la,netral
cek dm,netral
hallo kakak cek dm top up gopay kok masuk tgl september,positif
sore beli paket data giga rb saldo gopay berkurang kok gagal bayar ditunggu segera penyelesaiannya buktinya screenshot dm mksh,negatif
halo hari transaksi transfer gopay bank saldo gopay terpotong saldo tersebut masuk bank hubungi cs gopay langsung ditutup menyuru hubungi pihak bank hubungi pihak bank merasa menerima,negatif
plisslah memberi kejelasan tepat buat keluhan bukan malah berbohong kalau aplikasi sedang perbaikan nyatanya diblokir sepihak,negatif
admin top up pagi masuk gimana nih,positif
smpe sekarang akhirnya transaksi cara,positif
admin bayar gopaylater sept update padahal saldo kepotong thx,negatif
apa salah buset aku coba awal bulan luamaaaa abiz gagal mulu koneksi bagus padahal,negatif
cek dm kali,netral
cek dm admin,positif
cek dm admin,positif
admin cek dm dong,positif
mohon cek dm admin,netral
admin gopay later ko tiba dipakai memang sebelumnya logout akun tokopedia nya pas log in limit gopay later digunakan mohon responnya admin,negatif
belommmmm sekarang belommm,negatif
admin cek dm please,netral
cek dm,netral
kirakira mungkin kalau ewallet biasanya pakai kayak mengadopsi teknologi blokchain kan kayaknya lebih gampang tuh,netral
halo salah transfer nomer meminta bantuan katanya dilakukan apa lalu uangnya,negatif
balas dm admin,negatif
token baru kini membeli token rbtc aplikasi onrampmoney bayar lebih mudah pakai lfg,positif
huhu semoga iya beneran,negatif
yaampun belummmm iniii,negatif
cek dm admin,positif
mana templet balesannya sebel bngt,negatif
hai sobat seabank sebelumnya mohon maaf atas ketidaknyamanannya terkait kendala transfer ewallet gopay seabank saldo diterima minsea sarankan kamu konfirmasi pihak ewallet gopay dilakukan pengecekan lebih lanjut seabank bank,negatif
admin cek dm,positif
kakk bagaimana sekarang aman aku sama kasusnya malah jumat,negatif
cek dm admin,positif
kakak liat dm nya yaaa,netral
hai sobat seabank sebelumnya mohon maaf atas ketidaknyamanannya terkait kendala transfer ewallet gopay seabank saldo diterima minsea sarankan kamu konfirmasi pihak ewallet gopay dilakukan pengecekan lebih lanjut seabank bank,negatif
hai sobat seabank sebelumnya mohon maaf atas ketidaknyamanannya terkait kendala transfer ewallet gopay seabank saldo diterima minsea sarankan kamu konfirmasi pihak ewallet gopay dilakukan pengecekan lebih lanjut seabank bank,negatif
halo cek dm dong admin,positif
hai sobat seabank sebelumnya mohon maaf atas ketidaknyamanannya terkait kendala transfer gopay seabank saldo diterima minsea sarankan kamu konfirmasi pihak gopay selaku bank pengirim dana dilakukan pengecekan lebih lanjut seabank,negatif
hallo kakak mjb yaa sekarang bagaimana kakk saldonya masuk apa soalnya aku ngalamin hak kaya ginii jd panik bangett makasi kaa sebelumnya,negatif
hllo kakk mjbb sekarang saldonya masuk aku awalnya tolak terus aku bikin laporan ulang pilih va gopay baru sekarang saldo aku nyampe kakak nya diterima,negatif
admin cek dm dong beberapa hari nanya keluhan nih,negatif
seru hemat kalau nonton film pakai gopay,negatif
potensinya,positif
langsungg,positif
nih,negatif
iya kakak sama aku padahal nominal rb an yaallah mana urgent,netral
admin topup e money statusnya sukses saldo emoney bertambah saldo gopay terpotong,positif
mohon cek dm admin,netral
admin bantu cdm kendala terima memberi,positif
info token kini kamu beli token hmstr menggunakan aplikasi pembayaran menggunakan,positif
gimana cara liatnya history google play sama email apa apa,netral
gopay pinjam umur berapa admin minimalnya,negatif
bwang sekarang pergi tidur,negatif
cek dm admin saldo dipotong padahal transaksi batal kok status nya malah selesai,negatif
haloo cek dm dong,netral
admin cek dm terimakasih,negatif
admin selalu terkendala voucher hilang sudha kali klaim voucher display vouchernya alias tampil,negatif
cek dm admin,positif
sama anjir,netral
gopayyy cek dm terima memberi,negatif
balikin saldo woy,negatif
pertanggungjawabannya,positif
cdm,positif
balikin saldo woy,negatif
awalnya sih bener transaksi jadi masuk terus sekarang saldonya jadi ilang semua malah ditransfer sendiri nomor gatau admin gopaynya sendiri menghubungi balikin saldo,negatif
admin top up emonney masuk saldo terpotong,positif
admin cek dm,positif
hai sobat seabank sebelumnya mohon maaf atas ketidaknyamanannya terkait kendala transfer ewallet gopay seabank saldo diterima minsea sarankan kamu konfirmasi pihak ewallet gopay dilakukan pengecekan lebih lanjut seabank bank,negatif
slide bukti transfer bank slide daftar mutasi mbanking menunjukkan transaksi gopay slide amp laporan jawaban atas laporan gimana pertanggungjawabannya,negatif
gimana padahal jelas jelas laporkan benar transfer bank malah jawabannya bukan cek lebih teliti transfer kemarin nyampe sekarang saldo dikemanain,negatif
cek dm admin,positif
admin cek dm teman transfer dinyatakan berhasil saldonya sekarang masuk nomor gopay,positif
kaspaqqnksfmgxsthtdgkccjhcqsvscghzatcvtjznfumxys unroll,negatif
kakak aku loh,positif
uaxcsqzqgstrkoxpwtyajcpspncjhuegpn screenshot it,negatif
awas penipuu,negatif
cek dm admin,positif
cek dm admin status pengisian aplikasi gojek berhasil saldo gopay bertambah,positif
halo kakak bertanya memutus pembayaran google play store via gopay terdapat tagihannya terima memberi,negatif
admin bantu aku aku mau naik gojek gapunya saldo,negatif
meminta membayar sisa pokok bunga denda permohonan semoga dimaklumi nomor hape kirim via dm terimakasih,negatif
membeli hp nominal tenor bulan angsuran perbulan kali bayar september baru bayar kondisi finansial sedang kondisi down,negatif
halo kakak tadi aku top up kartu mesin top up halte transjakarta terus transaksi gagal gopay saldonya kepotong gimana kakak apa proses refund nya emng lamaa terima kasihh,negatif
mantap nih belanja jadi makin hemat pakai gopay,negatif
masa disebut unicorn menit respond ganti jadi kuda pony gimana,netral
hai kakak cek dm dong please,negatif
selamat pagi sedang masalah isi saldo kepotong bank masuk applikasi dananya,negatif
cek dm,netral
minn jawab dmku dongg,negatif
