clean_text,word_count,label,sent_raw,label_auto
gak perlu antri transaksi dana praktis banget,7,,"{'label': 'positive', 'score': 0.9999444484710693}",positive
asa aman aja tiap kali transakasi online karna tips dana,10,,"{'label': 'positive', 'score': 0.9948692321777344}",positive
mantap transaksi dana gampang gak kendala,6,,"{'label': 'positive', 'score': 0.9999384880065918}",positive
selalu ikut saran dana dgn tips mantul,7,,"{'label': 'positive', 'score': 0.9789009094238281}",positive
gua neng banget transaksi dana aman aman aja,8,,"{'label': 'positive', 'score': 0.9998632669448853}",positive
cara dana memang baik hindar tipu online,7,,"{'label': 'negative', 'score': 0.9996297359466553}",negative
luar biasa dana bikin transaksi jadi simpel,7,,"{'label': 'positive', 'score': 0.9999517202377319}",positive
tips dana buat gua percaya diri tkt tipu pokok dana baik deh,12,,"{'label': 'positive', 'score': 0.9998923540115356}",positive
terima kasih dana transaksi jadi mudah tinggal klik,8,,"{'label': 'positive', 'score': 0.9998144507408142}",positive
berkat tips dana aku aman aja deh transaksi,8,,"{'label': 'positive', 'score': 0.9999325275421143}",positive
nyaman banget transaksi dana gak perlu repot kantor pajak,9,,"{'label': 'positive', 'score': 0.9999415874481201}",positive
mantap banget dana tipsnya buat hindar tipu online,8,,"{'label': 'positive', 'score': 0.9999392032623291}",positive
alhamdulillah dana bikin transaksi jadi mudah praktis,7,,"{'label': 'positive', 'score': 0.9999532699584961}",positive
gak khawatir deh sama tipu berkat dana,7,,"{'label': 'positive', 'score': 0.9169541001319885}",positive
suka transaksi dana lancar jaya banget,6,,"{'label': 'positive', 'score': 0.999955415725708}",positive
dana beneran bikin hidup gua aman aja,7,,"{'label': 'positive', 'score': 0.9983342289924622}",positive
mantul dana bikin transaksi ribet,5,,"{'label': 'negative', 'score': 0.9998865127563477}",negative
terima kasih dana atas tips anti tipu tipu onlinenya,9,,"{'label': 'positive', 'score': 0.9994526505470276}",positive
baik dana transaksi jadi gampang cepat,6,,"{'label': 'positive', 'score': 0.9999237060546875}",positive
dana punya tips hindar tipu online paling mantap,8,,"{'label': 'positive', 'score': 0.9999274015426636}",positive
aman aman aja transaksi dana bikin gua gak khawatir,9,,"{'label': 'positive', 'score': 0.9999309778213501}",positive
aman aja deh tips dana selalu aman,7,,"{'label': 'positive', 'score': 0.9999215602874756}",positive
lancar jaya transaksi lewat dana semua beres,7,,"{'label': 'positive', 'score': 0.9999440908432007}",positive
emang dana nih andal gua bikin gua aman tipu,9,,"{'label': 'negative', 'score': 0.9997233748435974}",negative
transaksi lewat dana atas gampang tinggal klik,7,,"{'label': 'neutral', 'score': 0.9998548030853271}",neutral
gara dana gua skrng paham bet cara hindar tipu online terima kasih dana,13,,"{'label': 'negative', 'score': 0.9996985197067261}",negative
nyaman banget transaksi dana gua bayar mana aja,8,,"{'label': 'positive', 'score': 0.9997841715812683}",positive
top banget tips dana soal jebak tipu online,8,,"{'label': 'positive', 'score': 0.9992750287055969}",positive
puas banget transaksi lewat dana lancar jaya kendala,8,,"{'label': 'positive', 'score': 0.9999476671218872}",positive
dgn dana aku lbh tenang aman aja penipuanb online,9,,"{'label': 'positive', 'score': 0.9583393931388855}",positive
terima kasih dana transaksi sekarang gak pake antri,8,,"{'label': 'positive', 'score': 0.9986667633056641}",positive
terima kasih dana udeh ngasih tau cara hindar tipu,9,,"{'label': 'negative', 'score': 0.9998100399971008}",negative
promo pbb dana bikin bayar pajak hemat,7,,"{'label': 'positive', 'score': 0.9999451637268066}",positive
suka banget deh sama dana bikin transksi selalu aman aja bro,11,,"{'label': 'positive', 'score': 0.9999525547027588}",positive
gak nyangka transaksi dana gampang banget tinggal klik,8,,"{'label': 'positive', 'score': 0.9826839566230774}",positive
dana kasih tips aman aja hindar jebak tipu,8,,"{'label': 'negative', 'score': 0.9998188614845276}",negative
neng transaksi dana lancar jaya gak masalah,7,,"{'label': 'positive', 'score': 0.999729335308075}",positive
thanks dana tipsnya selalu jdi andal,6,,"{'label': 'positive', 'score': 0.999944806098938}",positive
aku neng banget transaksi dana aman aman aja,8,,"{'label': 'positive', 'score': 0.9999034404754639}",positive
dana memang aman aja kalau transaksi online mantul pokok,9,,"{'label': 'positive', 'score': 0.9998407363891602}",positive
udah transaksi lewat dana semua beres ribet,7,,"{'label': 'negative', 'score': 0.9997645020484924}",negative
baik banget utk transaksi online dana,6,,"{'label': 'positive', 'score': 0.9999276399612427}",positive
maju terus dana transaksi lewat aplikasi kalian mantul banget,9,,"{'label': 'positive', 'score': 0.9999057054519653}",positive
transaksi online aman nyaman berkat tips dana,7,,"{'label': 'positive', 'score': 0.9998317956924438}",positive
mantap transaksi dana gampang banget tinggal klik aja,8,,"{'label': 'positive', 'score': 0.9999022483825684}",positive
slh pilih deh dgn dana mantap lah pokok,8,,"{'label': 'positive', 'score': 0.9999499320983887}",positive
suka dana transaksi jadi gak ribet sama sekali,8,,"{'label': 'positive', 'score': 0.9999511241912842}",positive
baik banget dana ksh tips lengkap jelas,7,,"{'label': 'positive', 'score': 0.9998681545257568}",positive
gua suka banget transaksi dana nyaman praktis,7,,"{'label': 'positive', 'score': 0.9999545812606812}",positive
selalu dpt ilmu baru dana memang baik,7,,"{'label': 'positive', 'score': 0.9999403953552246}",positive
terima kasih dana transaksi sekarang lancar jaya,7,,"{'label': 'positive', 'score': 0.9999552965164185}",positive
tips baik dana transaksi online jdi aman,7,,"{'label': 'positive', 'score': 0.9999263286590576}",positive
alhamdulillah transaksi lewat aplikasi dana jadi mudah,7,,"{'label': 'positive', 'score': 0.9999457597732544}",positive
gila gue make sense sama gimana uang iseng cmn perak hari kemudian tarik nominal besar yng udh lama tarik tarik the biggest scam everrr,24,,"{'label': 'negative', 'score': 0.9996737241744995}",negative
minta pihak dana cek akun pake orang akun atas nama aditia fajar sujatmiko kerja sama nya dana,17,,"{'label': 'neutral', 'score': 0.9999020099639893}",neutral
kronologi bawah punya akun dana aditia fajar sujatmiko pernah ganti nomer dana nomer dana ganti sama orang bukan guna dana sejak april,22,,"{'label': 'neutral', 'score': 0.9998993873596191}",neutral
berapa lama kata resolusi hari sampe sekarang jelas,8,,"{'label': 'negative', 'score': 0.9995686411857605}",negative
sok asik jamet,3,,"{'label': 'negative', 'score': 0.9999144077301025}",negative
verifikasi muka gagal terus padahal orang nya sama gimana sih,10,,"{'label': 'negative', 'score': 0.9999070167541504}",negative
cokk gua gabisa login eror napa nih,7,,"{'label': 'negative', 'score': 0.9999110698699951}",negative
info dana gua knpa gabisa login,6,,"{'label': 'negative', 'score': 0.9996082186698914}",negative
akun dana kok tiba tiba logout sulit login,8,,"{'label': 'negative', 'score': 0.9999041557312012}",negative
kendala minta bantu kmn csnya robot ngulang ngulang tanya konsultasi,10,,"{'label': 'neutral', 'score': 0.7129485607147217}",neutral
kmu gabisa,2,,"{'label': 'negative', 'score': 0.9995837807655334}",negative
bang buka,2,,"{'label': 'neutral', 'score': 0.9783024787902832}",neutral
akun dana bobol dana raib lapor kirim bukti lengkap ikut prosedur jawab akun verifikasi arti bukan tanggung jawab padahal jelas jelas korban sistem aman lemah bukan salah,27,,"{'label': 'negative', 'score': 0.9998682737350464}",negative
akun tiba tiba beku udah bulan mas aja suruh tunggu mulu kaga kelar kelar mana saldo,16,,"{'label': 'negative', 'score': 0.9999077320098877}",negative
gak was was pas jatuh tempo tinggal buka dana,9,,"{'label': 'negative', 'score': 0.9809056520462036}",negative
baru canggih bro bayar sim,5,,"{'label': 'negative', 'score': 0.8770890831947327}",negative
mantul nih dana buat bayar pajak kendara langsung,8,,"{'label': 'neutral', 'score': 0.9930013418197632}",neutral
keren sih sekarang bayar pajak kendara,6,,"{'label': 'positive', 'score': 0.9999327659606934}",positive
andal banget buat sibuk bayar,5,,"{'label': 'positive', 'score': 0.999825656414032}",positive
semangat terus bayar tagih udah gampang banget,7,,"{'label': 'positive', 'score': 0.9996607303619385}",positive
bayar listrik lewat dana dah gak was was cuy,9,,"{'label': 'negative', 'score': 0.9998410940170288}",negative
the best sih dana buat urus semua tagih,8,,"{'label': 'positive', 'score': 0.9999274015426636}",positive
top banget sih fitur tagih dana,6,,"{'label': 'positive', 'score': 0.9959724545478821}",positive
dana emg andal banget dulu sampe sekarang,7,,"{'label': 'positive', 'score': 0.999886155128479}",positive
wow bayar cicil sekarang mudah,5,,"{'label': 'positive', 'score': 0.999930739402771}",positive
paspor bre wow banget,4,,"{'label': 'positive', 'score': 0.999842643737793}",positive
wah sip banget bayar samsat lewat dana nih,8,,"{'label': 'positive', 'score': 0.9991065859794617}",positive
halo min tanya laku transfer jenius dana teman saldo jenius potong uang blm masuk dana teman bantu cek hampir minggu tdk jelas dana krn tdk dpt respon apa stlh lapor,30,,"{'label': 'negative', 'score': 0.9992308616638184}",negative
hallo min nomor daftar dana aktif mau ganti nomor baru segera proses min soal uang situ,16,,"{'label': 'neutral', 'score': 0.9998953342437744}",neutral
dana kok gabisa tarik tunai,5,,"{'label': 'negative', 'score': 0.9998743534088135}",negative
biarin aja walaupun nelfonin ngirim link phising buat nipu jangan sampe klik yaa,13,,"{'label': 'negative', 'score': 0.9998782873153687}",negative
kaget tiba tiba dapet kayak gin njir tipu gak sih gimana sihh,12,,"{'label': 'negative', 'score': 0.9999005794525146}",negative
min nih baru aja persis kayak gin biarin aja kali kok tau nama,13,,"{'label': 'negative', 'score': 0.9997871518135071}",negative
udah bulan lapor jangan pernah naruh duit dana akun tiba ngilang padahal nga pernah klik link otp,17,,"{'label': 'negative', 'score': 0.9997900128364563}",negative
udah prioritas mana duit,4,,"{'label': 'negative', 'score': 0.9995558857917786}",negative
woyy,1,,"{'label': 'negative', 'score': 0.999862551689148}",negative
poko,1,,"{'label': 'positive', 'score': 0.9999053478240967}",positive
cukk,1,,"{'label': 'negative', 'score': 0.9985935091972351}",negative
gamau tauu,2,,"{'label': 'negative', 'score': 0.9999102354049683}",negative
leng,1,,"{'label': 'negative', 'score': 0.9998064637184143}",negative
cuk,1,,"{'label': 'negative', 'score': 0.9998854398727417}",negative
cek ngasih solusi banget min gitu doang kerja apa nya bot semua,12,,"{'label': 'negative', 'score': 0.9998162388801575}",negative
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
siapa sangka tabung tiba tiba saldo lenyap,7,,"{'label': 'negative', 'score': 0.9995231628417969}",negative
kak,1,,"{'label': 'positive', 'score': 0.9993162155151367}",positive
jangan pake dana awas duit hilang,6,,"{'label': 'negative', 'score': 0.9998770952224731}",negative
dana macam bantu dana buat umkm min buat usaha macam pinjam,11,,"{'label': 'neutral', 'score': 0.999850869178772}",neutral
bismillah,1,,"{'label': 'positive', 'score': 0.9999366998672485}",positive
hallo shopeepay masuk isi saldo tgl masuk benar isi saldo nomor tuju,12,,"{'label': 'neutral', 'score': 0.9998937845230103}",neutral
yuk kak sabda konfirmasi biar follow kendala makasih zidane,9,,"{'label': 'neutral', 'score': 0.9998997449874878}",neutral
lahh padahal aku hampir tiap minggu selalu top alfa gaperna kena biaya admin deh,14,,"{'label': 'neutral', 'score': 0.6679673790931702}",neutral
hai teman smartfren sayang banget kak jadi maksimal guna smartfrennya minfren paham banget nih kendala kakak alami yuk infoin via solusi baik terima kasih zay,25,,"{'label': 'negative', 'score': 0.9590933322906494}",negative
hai teman smartfren tanya putar smartfren minfren siap bantu kak yuk cek info lengkap smartfren tetap jaga sehat kak terima kasih zay,22,,"{'label': 'neutral', 'score': 0.9998955726623535}",neutral
sampe kapan nunggu,3,,"{'label': 'negative', 'score': 0.8850545287132263}",negative
pls balikin duit wlw ribu hidup jauh ortu kasi duit lumayan buat ongkos pulang nambah nyampe cibinongg ueueueue refund pls,20,,"{'label': 'neutral', 'score': 0.5407775044441223}",neutral
dosa bego mbak nipu orang,5,,"{'label': 'negative', 'score': 0.9999184608459473}",negative
cok rep kali naksir ama gua,6,,"{'label': 'neutral', 'score': 0.9955325126647949}",neutral
coky bleh nipu org sdang terzolimi tau,7,,"{'label': 'negative', 'score': 0.9999144077301025}",negative
nipu jelek ngjak brantem,4,,"{'label': 'negative', 'score': 0.9999147653579712}",negative
tobat coky,2,,"{'label': 'positive', 'score': 0.9985696077346802}",positive
suruh telf bank gmn deh iniii ribet,7,,"{'label': 'negative', 'score': 0.9999099969863892}",negative
halo top btpn jenius dana blm masuk kurang menit lalu posisi saldo ter debet bantu,15,,"{'label': 'neutral', 'score': 0.9999018907546997}",neutral
buat coky,2,,"{'label': 'positive', 'score': 0.9998270869255066}",positive
buat ryan,2,,"{'label': 'positive', 'score': 0.7692756652832031}",positive
buat niken,2,,"{'label': 'positive', 'score': 0.9920908212661743}",positive
buat ana,2,,"{'label': 'positive', 'score': 0.999876856803894}",positive
lewat jalan,2,,"{'label': 'positive', 'score': 0.9975069165229797}",positive
udah kali pernah kaya gin top emoney masuk gimana wey refund khhh,12,,"{'label': 'neutral', 'score': 0.9998797178268433}",neutral
isi dana pake mbanking sampe solusi gmn min,8,,"{'label': 'negative', 'score': 0.9981892704963684}",negative
twit brp hari lalu jir problem udah solved,8,,"{'label': 'neutral', 'score': 0.9997497200965881}",neutral
udah kak alhamdulillah udh balik,5,,"{'label': 'positive', 'score': 0.9985470175743103}",positive
cek plissss,2,,"{'label': 'positive', 'score': 0.9999421834945679}",positive
kak salah top akun dana nomor keliru coba hubung nomor sebut nyata nomor katif guna bantu kece soal saldo potong,20,,"{'label': 'neutral', 'score': 0.9997574687004089}",neutral
waduuuhh sabar kak lapor aja kak pihak dana nya via email help,12,,"{'label': 'neutral', 'score': 0.9483045339584351}",neutral
klik link kak banyak karna klik link jelas kak hub nya dana aja email help,15,,"{'label': 'neutral', 'score': 0.9998874664306641}",neutral
make dana ampe skarang,4,,"{'label': 'negative', 'score': 0.9998806715011597}",negative
alhamdulilah aku pernah masalah lho kak sering top buat beli paket ngadu email nya dana help,16,,"{'label': 'neutral', 'score': 0.996927797794342}",neutral
kalo emg rasa trx lgsg lapor aja kak nya dana via email help,13,,"{'label': 'neutral', 'score': 0.9998809099197388}",neutral
hai teman smartfren info putar smartfren cek terima kasih ben,10,,"{'label': 'neutral', 'score': 0.999893307685852}",neutral
belum klik link jelas kak soal banyak bgt link jelas mana sumber,12,,"{'label': 'neutral', 'score': 0.7058457136154175}",neutral
udh coba buat lapor kak saran via email aja kak help,11,,"{'label': 'neutral', 'score': 0.9998953342437744}",neutral
saran ngadu email help aja kak biar fast respon solved,10,,"{'label': 'neutral', 'score': 0.9998899698257446}",neutral
coba cek jaring kak aku sering alhamdulilah aman aja sih kak,11,,"{'label': 'positive', 'score': 0.997287392616272}",positive
kendala apa emgnya kak lapor aja nya lewat email help,10,,"{'label': 'neutral', 'score': 0.9939017295837402}",neutral
hai teman smartfren cus gunain akses internet mantul smartfren biar internetannya selalu lanjay info lengkap smartfrennya cek sini terima kasih uti,21,,"{'label': 'neutral', 'score': 0.999858021736145}",neutral
hai teman smartfren info putar smartfren cek terima kasih ben,10,,"{'label': 'neutral', 'score': 0.999893307685852}",neutral
tuh kak saran kalo akendala lgsg hub nya dana aja kak email help,13,,"{'label': 'neutral', 'score': 0.9998906850814819}",neutral
kosooooong,1,,"{'label': 'negative', 'score': 0.9997220635414124}",negative
waduhhh sabar kak sabar saran buat lapor email resmi dana aja kak help,13,,"{'label': 'neutral', 'score': 0.9985101819038391}",neutral
mungkin down kak servernya coba kala aja kak,8,,"{'label': 'negative', 'score': 0.9768083095550537}",negative
sabar kak better lapor email dana aja kak help,9,,"{'label': 'neutral', 'score': 0.9998908042907715}",neutral
lgsg resmi dana aja kak via email help biar cepet kelar masalah,12,,"{'label': 'neutral', 'score': 0.999862551689148}",neutral
dana,1,,"{'label': 'negative', 'score': 0.9903479814529419}",negative
email resmi dana aja kak help biar solved masalah,9,,"{'label': 'neutral', 'score': 0.9998835325241089}",neutral
alhamdulillah bayar udh verifikasi kak,5,,"{'label': 'neutral', 'score': 0.999854326248169}",neutral
mantap mas,2,,"{'label': 'positive', 'score': 0.9999563694000244}",positive
hai teman smartfren info putar smartfren cek terima kasih ben,10,,"{'label': 'neutral', 'score': 0.999893307685852}",neutral
kamu chat ana aja kak platform,6,,"{'label': 'neutral', 'score': 0.9998916387557983}",neutral
masyaallah alhamdulillah punya belummm,4,,"{'label': 'positive', 'score': 0.999687910079956}",positive
buka apk dana,3,,"{'label': 'neutral', 'score': 0.9998676776885986}",neutral
drama seru buat healing dah langgan wetv pake promo dana aja bre,12,,"{'label': 'positive', 'score': 0.9907033443450928}",positive
langgan pake dana emang andal banget bro nonton jadi nyaman,10,,"{'label': 'positive', 'score': 0.9999456405639648}",positive
wih drama wetv ter gas langgan pake promo dana hemat dah cuy,12,,"{'label': 'negative', 'score': 0.9969125986099243}",negative
gak was was langgan wetv pake dana aman aja happy dah bro,12,,"{'label': 'positive', 'score': 0.567476749420166}",positive
cdm kak,2,,"{'label': 'neutral', 'score': 0.9995502829551697}",neutral
the best lah pokok,4,,"{'label': 'positive', 'score': 0.9999576807022095}",positive
tenang aja semua baik baik aja,6,,"{'label': 'positive', 'score': 0.9987949132919312}",positive
nyaman bgt skrng pke dana,5,,"{'label': 'positive', 'score': 0.9999330043792725}",positive
dana andal kta smua,4,,"{'label': 'positive', 'score': 0.9997615218162537}",positive
ykin bgt dana plihan baik,5,,"{'label': 'positive', 'score': 0.9997697472572327}",positive
dompet digital baik dana,4,,"{'label': 'neutral', 'score': 0.9998513460159302}",neutral
top banget smkin lwa wallet,5,,"{'label': 'positive', 'score': 0.9999403953552246}",positive
min ksh dng promo langgananya,5,,"{'label': 'neutral', 'score': 0.9998613595962524}",neutral
gak repot mau langgnan tnggl plih dana,7,,"{'label': 'negative', 'score': 0.9994211196899414}",negative
tenang aman pke dana,4,,"{'label': 'positive', 'score': 0.9999065399169922}",positive
aku tau bgt soal dana buat langgan mudah,8,,"{'label': 'positive', 'score': 0.9999278783798218}",positive
gokil gokil nyala wiii,4,,"{'label': 'positive', 'score': 0.9999537467956543}",positive
aku mkin suka dana,4,,"{'label': 'positive', 'score': 0.9999504089355469}",positive
alhamdulillah udh langgan,3,,"{'label': 'negative', 'score': 0.9993821382522583}",negative
langgan nntn plih dana lah aplg buat aman bgt,9,,"{'label': 'positive', 'score': 0.9999170303344727}",positive
slalu nyaman dgn dana,4,,"{'label': 'positive', 'score': 0.9999322891235352}",positive
msh ragu sma dana jgn dek,6,,"{'label': 'negative', 'score': 0.9976493716239929}",negative
dana emg plihan baik buat nyaman,6,,"{'label': 'positive', 'score': 0.9998868703842163}",positive
nnton lancar jaya klo udh langgan pke dana,8,,"{'label': 'positive', 'score': 0.9999096393585205}",positive
gak pkiran buat tkut hbs langgan pke dana aman aman aja,11,,"{'label': 'negative', 'score': 0.9986588954925537}",negative
cba deh langgan pke dana aman bgt,7,,"{'label': 'positive', 'score': 0.9995111227035522}",positive
langgan sllu andal dana mah,5,,"{'label': 'negative', 'score': 0.9995057582855225}",negative
emg baik bgt,3,,"{'label': 'positive', 'score': 0.9999332427978516}",positive
dana emg mantap bgt,4,,"{'label': 'positive', 'score': 0.9999544620513916}",positive
tunggu tnggl cuss langgan,4,,"{'label': 'negative', 'score': 0.9901551008224487}",negative
bru blang wallet baik,4,,"{'label': 'negative', 'score': 0.9876798391342163}",negative
apa min keren loh nntn nyaman aman,7,,"{'label': 'positive', 'score': 0.9999433755874634}",positive
serius top banget dong klo gtu,6,,"{'label': 'positive', 'score': 0.9999152421951294}",positive
bsa langgan pke dana rasany luar biasa,7,,"{'label': 'positive', 'score': 0.9997264742851257}",positive
alhamdulillah keren bgt,3,,"{'label': 'positive', 'score': 0.9999573230743408}",positive
dana buat kta smkin nyaman,5,,"{'label': 'positive', 'score': 0.9999021291732788}",positive
maju terus dana buat smuany,5,,"{'label': 'positive', 'score': 0.9999164342880249}",positive
support baik buat dana,4,,"{'label': 'positive', 'score': 0.9999039173126221}",positive
wuih wuih nyala dana,4,,"{'label': 'positive', 'score': 0.9999219179153442}",positive
terima kasih dana,3,,"{'label': 'positive', 'score': 0.9999246597290039}",positive
udh cba langgan gak kendala,5,,"{'label': 'negative', 'score': 0.999800980091095}",negative
wow keren banget cuy libur panjang aman bareng tips,9,,"{'label': 'positive', 'score': 0.9999312162399292}",positive
tau aja buat hobby nntn buat mudah,7,,"{'label': 'positive', 'score': 0.9998742341995239}",positive
dana emg baik bsa bgt,5,,"{'label': 'positive', 'score': 0.9990719556808472}",positive
nah mantap nih bsa langgan,5,,"{'label': 'positive', 'score': 0.9999457597732544}",positive
nntn skrng tmbah seru klo udh lnggnan pke dana,9,,"{'label': 'positive', 'score': 0.9997090697288513}",positive
tmpt favorit nntn skrng bsa langgan pke dana jga mantap,10,,"{'label': 'positive', 'score': 0.9999488592147827}",positive
serius gak kendala langgan pke dana,6,,"{'label': 'negative', 'score': 0.9996334314346313}",negative
udah beres langgan pke dana,5,,"{'label': 'negative', 'score': 0.9997840523719788}",negative
udah beres nyiapin tanggal tinggal ambil cuti aja bre,9,,"{'label': 'neutral', 'score': 0.9931435585021973}",neutral
prlu pusing mkirin langgan tnggl pke dana mudah,8,,"{'label': 'negative', 'score': 0.9996358156204224}",negative
nnton seru tnpa hambat kren dana,6,,"{'label': 'negative', 'score': 0.9999092817306519}",negative
udh lma langgan lwat dana aman bgt sih,8,,"{'label': 'positive', 'score': 0.9992491602897644}",positive
the best lah dana mah,5,,"{'label': 'positive', 'score': 0.9999527931213379}",positive
saingn dana mantul,3,,"{'label': 'negative', 'score': 0.9994351267814636}",negative
maju terus dana bngun inovasi kren,6,,"{'label': 'positive', 'score': 0.9999275207519531}",positive
lancar jaya nih hari cuti udh tau,7,,"{'label': 'positive', 'score': 0.999906063079834}",positive
jamin deh cma dana mantap,5,,"{'label': 'positive', 'score': 0.9999485015869141}",positive
jgn smpai slah plih wallet cma dana baik,8,,"{'label': 'negative', 'score': 0.9998157620429993}",negative
kpan min mau kasih dana kaget biar mkin seru,9,,"{'label': 'positive', 'score': 0.9405661821365356}",positive
min adkh event seru nnti,5,,"{'label': 'positive', 'score': 0.9998459815979004}",positive
kra bklan ksh sma dana akhr thn nnti seru kekny,10,,"{'label': 'positive', 'score': 0.999895453453064}",positive
sbar nunggu dana ngsh promo,5,,"{'label': 'negative', 'score': 0.9997804760932922}",negative
event seru akhr thn,4,,"{'label': 'positive', 'score': 0.9999473094940186}",positive
bgi promo min akhir thn nih,6,,"{'label': 'neutral', 'score': 0.9996086955070496}",neutral
mmng slalu panutan dana mah mantul,6,,"{'label': 'positive', 'score': 0.9993828535079956}",positive
gak was was nih klo udh tau hari cuti,9,,"{'label': 'negative', 'score': 0.9997913241386414}",negative
cma dana wallet baik,4,,"{'label': 'neutral', 'score': 0.9245114326477051}",neutral
yakin nih ragu sama dana download sih skrng,8,,"{'label': 'negative', 'score': 0.9998522996902466}",negative
sngat luar biasa inovasi dana ikan,6,,"{'label': 'positive', 'score': 0.9999204874038696}",positive
mantap bgt sih dana buat smua mudah,7,,"{'label': 'positive', 'score': 0.9999527931213379}",positive
gak khawatir nih ckup save foto aja,7,,"{'label': 'negative', 'score': 0.6565687656402588}",negative
berkat dana semua baik baik aja,6,,"{'label': 'positive', 'score': 0.9996261596679688}",positive
udh dpet info hari cuti dana auto atur jdwal,9,,"{'label': 'neutral', 'score': 0.9998952150344849}",neutral
aman aja klo udh tau hari cuti,7,,"{'label': 'negative', 'score': 0.9921261072158813}",negative
gak kendala bgt nih pas bgt hari cutiny,8,,"{'label': 'positive', 'score': 0.9979279041290283}",positive
gua sngat trbantu dgn info dana mantap,7,,"{'label': 'positive', 'score': 0.9999493360519409}",positive
heran sma dana emg top banget,6,,"{'label': 'positive', 'score': 0.9999092817306519}",positive
dana emg baik,3,,"{'label': 'positive', 'score': 0.9999014139175415}",positive
kpan nih kra dana kaget min,6,,"{'label': 'neutral', 'score': 0.7983703017234802}",neutral
mnta promo dong min,4,,"{'label': 'neutral', 'score': 0.9814310073852539}",neutral
smkin wallet baik dana,4,,"{'label': 'neutral', 'score': 0.633232593536377}",neutral
kenap login dana lewat vertifikazi wajah trs mlh pakek kode otp,11,,"{'label': 'neutral', 'score': 0.9998966455459595}",neutral
slalu andal kta smua info dana,6,,"{'label': 'positive', 'score': 0.9977537989616394}",positive
mkin suka dana klo kyk gni,6,,"{'label': 'positive', 'score': 0.9998339414596558}",positive
dana emg gokil baik dah,5,,"{'label': 'positive', 'score': 0.9999513626098633}",positive
baik bgt udh ngsh hari cuti,6,,"{'label': 'positive', 'score': 0.9996138215065002}",positive
skrng mudah tau hri cuti dana,6,,"{'label': 'neutral', 'score': 0.994020402431488}",neutral
update bgt min yak mslah cuti baik,7,,"{'label': 'neutral', 'score': 0.48082536458969116}",neutral
salut sih gua ama dana the best,7,,"{'label': 'positive', 'score': 0.9999542236328125}",positive
keren bgt informasi cuti dana top banget,7,,"{'label': 'positive', 'score': 0.9999536275863647}",positive
baik bgt dana,3,,"{'label': 'positive', 'score': 0.9999353885650635}",positive
curiga adminnya ngsh kode pngen cuti,6,,"{'label': 'negative', 'score': 0.9999079704284668}",negative
dana slalu andal infony date,5,,"{'label': 'positive', 'score': 0.9999107122421265}",positive
haha kykny mimin sbar pngen cuti,6,,"{'label': 'negative', 'score': 0.9980223178863525}",negative
keren bgt dana updte bgt mslah cuti wow,8,,"{'label': 'positive', 'score': 0.9999419450759888}",positive
klo udh tau hari cuti buat thn dpn aman aja,10,,"{'label': 'negative', 'score': 0.8768890500068665}",negative
wuih udh dpet bcoran hri cuti baik,7,,"{'label': 'negative', 'score': 0.9996498823165894}",negative
seru liat dana udh kyk ngsh kisi uji versi cuti haha,11,,"{'label': 'positive', 'score': 0.9858907461166382}",positive
kak mi seingetku soal pernah gitu nomor ilang,8,,"{'label': 'negative', 'score': 0.999113142490387}",negative
min cek,2,,"{'label': 'neutral', 'score': 0.9998304843902588}",neutral
yok cuy lgsg serbu aja promo mantul,7,,"{'label': 'neutral', 'score': 0.9998939037322998}",neutral
mau bgt promo kali,4,,"{'label': 'positive', 'score': 0.9966171383857727}",positive
cukup seru kali promonya,4,,"{'label': 'positive', 'score': 0.9999428987503052}",positive
nice bet nih cuy,4,,"{'label': 'positive', 'score': 0.8686204552650452}",positive
asli coi promo kek gin wajib bgt,7,,"{'label': 'positive', 'score': 0.9999120235443115}",positive
klo kata wort bgt sumpah,5,,"{'label': 'positive', 'score': 0.9990546107292175}",positive
coba dong min kasih promo gaming,6,,"{'label': 'neutral', 'score': 0.9998672008514404}",neutral
andal bgt dana buat ngapain aja,6,,"{'label': 'positive', 'score': 0.9825140833854675}",positive
mah wow bingit min,4,,"{'label': 'negative', 'score': 0.9998352527618408}",negative
oke slalu min big thanks min,6,,"{'label': 'neutral', 'score': 0.990706741809845}",neutral
paling semangat klo dana dah keluarin promo,7,,"{'label': 'positive', 'score': 0.9999450445175171}",positive
cuma ewallet baik mampu kasih promo terus terus,8,,"{'label': 'neutral', 'score': 0.9996110796928406}",neutral
jago promo cuma dana,4,,"{'label': 'negative', 'score': 0.865442156791687}",negative
mana tahan sama promo kek gin,6,,"{'label': 'negative', 'score': 0.9994012117385864}",negative
gabisa move promonya mimin,4,,"{'label': 'negative', 'score': 0.9996781349182129}",negative
wadidawww promo nya gokil abis,5,,"{'label': 'positive', 'score': 0.999954104423523}",positive
akhir taun hujanin promo dana mantap,6,,"{'label': 'positive', 'score': 0.9999330043792725}",positive
rill cuiy promo bukan kaleng kaleng,6,,"{'label': 'neutral', 'score': 0.9998375177383423}",neutral
wah mudah hemat berkat dana,5,,"{'label': 'positive', 'score': 0.9999572038650513}",positive
gokill menn dana emg top banget,6,,"{'label': 'positive', 'score': 0.9999486207962036}",positive
sejak pake dana bel pernah masalah mantul,7,,"{'label': 'negative', 'score': 0.932271420955658}",negative
